utc_week,country,os,vertical,creative_format,cpm,cpi,ftd_rate,cftd,avg_user_spend,gross_spend_usd,spend_share,unique_bundle_count,,https://moloco.looker.com/explore/ads_bpd_china/fact_dsp_all_joined?qid=kwWfa0cZQn2kEMQOesyzK6,,,WITH main as (WITH fact_dsp_creative AS (
2025-08-04,USA,IOS,RMG,Video,34.00307046,30.73327265,0.1069341211,498.7302592,323.4990426,1138713.639,0.702383179,39,,,,,
2025-04-28,USA,IOS,Sportsbetting,Statics,0.68638025,53.13623179,0.04299132948,268.9241752,358.3331533,124858.3265,0.353373929,4,,,,,
2025-08-11,GBR,IOS,RMG,Video,27.56913558,53.10543755,0.1719101775,232.5961895,436.5335032,117624.0196,0.608910201,12,,,,,
2025-02-24,USA,ANDROID,RMG,Video,72.72514827,27.38344563,0.09533631245,590.1552425,186.1159257,863767.6412,0.84169137,49,,,,,
2025-04-07,USA,ANDROID,RMG,Statics,2.321128,16.02285701,0,,131.0508265,91814.9215,0.242706129,25,,,,,
2025-03-17,USA,ANDROID,RMG,Video,74.18834175,52.15962383,0.05994179945,930.1072756,208.8960911,801692.1706,0.839359597,47,,,,,
2025-05-12,USA,ANDROID,RMG,Statics,3.640367222,19.68071576,0.05363636364,740.4527336,281.7845054,132179.2937,0.2731302,27,,,,,
2024-11-25,USA,ANDROID,RMG,Video,82.48127377,19.21936331,0.05660869565,716.3952909,189.0255594,738255.5171,0.813292586,43,,,,,
2025-01-13,CAN,IOS,RMG,Video,14.9632086,54.2359536,0.04412580944,2542.764705,510.138642,59272.81448,0.797425933,5,,,,,
2025-05-26,USA,IOS,RMG,Statics,1.322808583,30.68277571,0.0383974419,495.5634235,377.1355889,507030.6927,0.397222552,36,,,,,
2024-11-04,USA,ANDROID,RMG,Video,80.71554331,18.68487244,0.04038461538,676.8545779,236.6422237,774685.5993,0.801821089,48,,,,,
2025-05-05,GBR,IOS,RMG,Video,24.53539254,41.94005935,0.1341034749,262.9174891,241.2656847,103793.1887,0.504015695,13,,,,,
2025-05-26,USA,ANDROID,RMG,Video,70.39601944,22.66664056,0.09618863049,671.0127445,251.5235291,838215.8146,0.800347413,46,,,,,
2024-12-09,USA,ANDROID,RMG,Video,80.85669758,16.41937433,0.04841332217,664.7837813,211.4623698,622146.9223,0.813377059,43,,,,,
2025-02-24,USA,IOS,RMG,Playables,63.60551458,20.37710771,0,,379.4296519,195872.8597,0.249915737,12,,,,,
2025-06-09,GBR,ANDROID,RMG,Statics,4.249824667,190.2660536,0.1595359053,1293.256097,1293.256097,15261.22324,0.474808537,6,,,,,
2024-11-18,USA,IOS,RMG,Video,48.68292444,31.15992957,0.1059030498,1163.505805,379.1652472,925939.8748,0.709682502,41,,,,,
2025-01-06,USA,IOS,Sportsbetting,Statics,0.6725896,22.58792499,0.0873561263,146.731144,153.3824083,136391.7572,0.431473412,5,,,,,
2025-04-14,USA,IOS,RMG,Statics,0.711623171,30.53921811,0.07006762703,326.9691116,270.2710071,372430.0355,0.409402574,35,,,,,
2025-07-07,USA,ANDROID,RMG,Statics,3.5640435,13.84849318,0.004694835681,6247.870776,287.1807564,58797.60751,0.182588675,22,,,,,
2025-04-28,USA,IOS,RMG,Video,41.85852623,36.92715729,0.09403754141,856.5291865,407.6834476,1617649.416,0.701632996,48,,,,,
2024-12-09,CAN,IOS,RMG,Video,28.602274,58.85221032,0.05835968796,1295.977119,529.3481567,44683.85402,0.927010858,4,,,,,
2024-10-14,USA,IOS,RMG,Statics,0.484295042,24.04409262,0.0927618108,540.9692972,264.5566921,326021.6394,0.570275965,24,,,,,
2024-11-04,GBR,IOS,RMG,Statics,0.68541925,23.15823561,0.08584117735,198.1696,179.8410242,62842.01307,0.679403786,12,,,,,
2025-07-28,USA,ANDROID,RMG,Playables,91.38418115,18.14788081,0.03046319977,1119.414422,269.5485927,62257.64139,0.413782246,13,,,,,
2025-08-11,USA,IOS,RMG,Playables,61.60164014,31.23379308,0.08496732026,761.6210465,336.6452274,285792.0089,0.356908707,14,,,,,
2024-09-16,USA,ANDROID,RMG,Playables,118.6180106,25.16987427,0.05778542304,1084.401936,432.3284837,56062.46875,0.29368818,7,,,,,
2024-10-14,USA,ANDROID,RMG,Statics,2.958281944,15.12986908,0,,112.6666042,91396.88174,0.138501552,18,,,,,
2024-10-21,USA,ANDROID,RMG,Statics,2.773762524,11.93656012,0.09090909091,658.2808706,141.9732535,111392.6587,0.168776524,21,,,,,
2024-12-23,USA,IOS,Sportsbetting,Statics,0.6923972,23.21560767,0.09508820869,194.377863,150.4977136,152076.4231,0.444513362,5,,,,,
2025-03-24,USA,IOS,RMG,Statics,0.378535514,27.53862149,0.04855536164,279.641778,317.5199981,496425.5932,0.428450351,35,,,,,
2025-03-31,BRA,ANDROID,RMG,Video,7.44415975,3.595215191,,,76.76928419,51852.03784,0.969307606,4,,,,,
2025-05-05,USA,IOS,RMG,Statics,0.959191257,29.50514274,0.04259360243,382.866349,363.8513311,406436.4633,0.361848723,35,,,,,
2025-06-02,USA,IOS,RMG,Statics,1.475740667,31.33821986,0.02260849807,691.3914738,351.2306739,403746.4484,0.357027924,33,,,,,
2025-08-04,USA,ANDROID,RMG,Statics,3.1789975,13.94063487,0.02702702703,1339.699864,290.3014278,50621.90934,0.199570355,20,,,,,
2025-01-13,USA,ANDROID,RMG,Video,63.93768191,15.16576623,0.05107281908,1066.057803,255.0106445,674771.4423,0.841072263,42,,,,,
2025-07-07,USA,IOS,Sportsbetting,Video,17.493636,78.61445716,0.02270011947,694.7121938,520.9243972,154540.3759,0.595443457,3,,,,,
2025-07-21,USA,ANDROID,RMG,Statics,3.305802294,14.62634415,0.03378378378,1414.731565,261.3043071,50436.1409,0.187101887,17,,,,,
2024-09-16,USA,IOS,Sportsbetting,Video,22.9911145,37.4525527,0.08639488141,365.3376834,227.4152378,309811.9476,0.682028672,4,,,,,
2024-12-23,USA,ANDROID,RMG,Video,73.5538639,16.02915139,0.06072050919,692.9802138,221.6486902,611211.2149,0.806409677,39,,,,,
2025-06-09,USA,IOS,RMG,Statics,1.793194467,37.17741243,0.01916601917,785.7790567,441.1567756,355234.7727,0.370581665,30,,,,,
2025-01-06,USA,IOS,RMG,Video,30.02675433,28.978118,0.1311333852,616.336367,730.8841137,1635385.698,0.711219601,40,,,,,
2025-01-06,USA,IOS,RMG,Playables,39.0074368,22.21262812,0.02991452991,1017.673367,298.9460613,255627.7592,0.327105076,15,,,,,
2024-09-23,USA,ANDROID,RMG,Video,81.81334213,17.9309274,0.06688712386,779.0460665,200.0161313,851798.9111,0.889084591,45,,,,,
2024-12-09,USA,ANDROID,RMG,Playables,117.8396865,15.26198194,0.01690821256,948.5247214,268.0231732,79241.91565,0.337536792,11,,,,,
2025-03-10,USA,ANDROID,RMG,Playables,89.23821558,14.70708238,0,,189.4078922,74914.29996,0.249307036,12,,,,,
2025-01-27,GBR,IOS,RMG,Statics,0.512215727,28.56575918,0.07101145163,223.1546525,209.9337786,64645.64453,0.534898727,11,,,,,
2025-02-10,USA,IOS,RMG,Video,55.18994033,25.87831585,0.101483565,571.8601897,361.9028684,1574927.693,0.676915078,42,,,,,
2025-01-20,USA,ANDROID,RMG,Video,66.79103668,14.09651433,0.0713372796,1183.265164,231.8025504,585170.5878,0.848510355,38,,,,,
2025-06-30,DEU,ANDROID,RMG,Video,29.7652332,12.51241172,0,,126.5099731,39452.19239,0.958836225,5,,,,,
2025-07-28,DEU,ANDROID,RMG,Video,22.19463567,15.19948848,0,,276.1008374,40779.73615,0.891307527,6,,,,,
2025-02-10,CAN,IOS,RMG,Video,17.51385429,54.24278801,0.05092358847,1013.691302,544.5741971,75070.77785,0.763074541,7,,,,,
2024-08-12,GBR,IOS,RMG,Video,19.50220327,29.03212886,0.08775478705,240.5652422,209.4397054,86131.39125,0.592265627,11,,,,,
2025-04-14,USA,ANDROID,RMG,Playables,89.566815,19.84865323,0,,274.3985815,58931.32958,0.248240122,10,,,,,
2025-04-21,BRA,ANDROID,RMG,Video,6.392053333,2.03096324,,,23.06573726,39072.62736,0.983155979,3,,,,,
2025-08-04,GBR,IOS,Sportsbetting,Statics,1.529619667,33.03736258,0.06240868249,166.7261603,267.2987109,59289.14413,0.627049514,3,,,,,
2024-09-09,GBR,IOS,RMG,Video,21.48456783,31.72971493,0.0725137961,464.0828838,332.4163172,103802.989,0.560336781,12,,,,,
2024-12-02,USA,IOS,RMG,Playables,61.63878723,24.07782875,0.02869757174,1117.483349,294.9316399,99918.40591,0.294725422,13,,,,,
2025-05-19,GBR,IOS,RMG,Statics,0.7662259,26.35260796,0.105119383,160.6827718,167.5829427,79433.75945,0.574860983,10,,,,,
2025-02-24,BRA,ANDROID,RMG,Video,7.061679333,3.781604207,,,29.74104389,34983.24156,0.977092162,3,,,,,
2025-07-28,USA,IOS,RMG,Playables,62.31849077,28.82436485,0.06060606061,1872.340012,500.0477456,289416.0961,0.42520564,13,,,,,
2024-11-25,USA,IOS,Sportsbetting,Statics,3.1725128,30.30834079,0.1084212265,180.0953616,189.2094167,242049.4306,0.424037751,5,,,,,
2025-06-23,USA,IOS,RMG,Statics,1.935871654,31.39203377,0.03192818266,419.4315017,426.6965137,276527.1682,0.35841408,26,,,,,
2024-10-07,GBR,ANDROID,RMG,Video,26.62782043,12.94189697,0.005649717514,865.0138781,357.1072879,23239.86388,0.822854948,7,,,,,
2025-04-14,CAN,ANDROID,RMG,Video,32.25190983,37.76972373,0.125,791.4216476,337.5726608,20338.18927,1,6,,,,,
2025-05-12,USA,IOS,RMG,Video,41.17990631,38.61529016,0.06660371561,1528.03323,461.982001,1593638.021,0.694958223,45,,,,,
2024-08-19,DEU,IOS,RMG,Video,29.299264,22.76560764,,,257.0756783,34324.20245,0.602685261,6,,,,,
2024-11-18,GBR,IOS,Sportsbetting,Statics,1.865363333,13.82667694,0.07070301493,192.0351511,151.6015501,29316.61874,0.800540096,3,,,,,
2025-04-07,GBR,IOS,RMG,Video,19.43694093,44.37223466,0.08905947724,331.7166801,298.7530766,101847.7468,0.509157896,14,,,,,
2025-03-10,USA,IOS,RMG,Playables,45.89896571,24.30185648,0,,367.0899904,227207.7011,0.248556152,14,,,,,
2025-06-30,GBR,IOS,RMG,Playables,33.45639367,15.70994603,0,,137.1867317,23101.95787,0.919325978,3,,,,,
2025-08-11,USA,ANDROID,RMG,Statics,2.965194895,18.08001425,0.03703703704,1671.754687,182.5006114,55035.60904,0.185311144,19,,,,,
2025-08-11,USA,ANDROID,RMG,Playables,102.2624926,16.54042524,0.05058365759,1331.856605,227.5797774,89350.2346,0.365208395,13,,,,,
2024-08-26,DEU,IOS,RMG,Video,21.9691616,21.38939312,,,282.0309448,29660.08681,0.743425504,5,,,,,
2025-03-03,GBR,IOS,RMG,Statics,0.497319077,27.31853059,0.06936816914,189.4317892,213.5513248,78951.8424,0.602727387,13,,,,,
2024-08-26,DEU,IOS,RMG,Statics,0.221427333,21.91982265,,,543.3736016,9653.929074,0.889944965,3,,,,,
2025-07-28,CAN,ANDROID,RMG,Video,36.624336,29.58347406,,,571.015577,7073.165716,0.933449074,3,,,,,
2025-03-31,USA,IOS,RMG,Statics,0.361397034,22.55947979,0.06068052318,186.7096187,231.0509775,317617.5712,0.437682251,29,,,,,
2025-01-13,USA,IOS,Sportsbetting,Statics,0.5267015,20.57368082,0.06780626781,46.74212726,116.7561586,106748.4282,0.534987725,4,,,,,
2025-03-10,CAN,IOS,RMG,Statics,0.51857975,36.6109056,0,,406.4974217,22130.64157,0.601403402,4,,,,,
2025-05-26,GBR,IOS,RMG,Statics,0.608376583,18.60568806,0.09851506524,168.7137638,221.0038634,86260.07303,0.547196369,12,,,,,
2025-06-30,USA,IOS,RMG,Statics,1.547201621,30.81449518,0.04269606276,170.738858,286.4810762,332360.4838,0.362069554,29,,,,,
2024-10-21,CAN,ANDROID,RMG,Video,44.70253633,50.38887393,0.02,3054.323654,1841.528143,9133.240903,1,3,,,,,
2025-05-19,USA,ANDROID,RMG,Video,77.41573286,21.56525322,0.08488241881,621.4290864,183.1670324,820934.6438,0.821260175,51,,,,,
2025-06-02,USA,IOS,RMG,Playables,66.52450486,18.10473266,0,,364.0710083,203815.0765,0.543036087,14,,,,,
2025-08-04,USA,ANDROID,Sportsbetting,Video,23.29194,47.52151096,0.01714285714,1408.709108,557.6331501,34004.79136,0.792511492,3,,,,,
2025-08-18,USA,ANDROID,RMG,Statics,2.746272571,16.74005572,0.02777777778,1950.231599,255.3294692,60928.76694,0.166634285,21,,,,,
2025-05-05,CAN,IOS,RMG,Statics,0.6365716,74.61303608,0.01709401709,4296.52029,1140.225293,19374.05003,0.500709652,5,,,,,
2024-12-16,USA,ANDROID,RMG,Statics,3.420763278,16.14808664,0,,94.36433038,53902.47022,0.217782987,18,,,,,
2025-01-06,USA,ANDROID,RMG,Statics,2.2256854,13.76946769,0.1382519109,1151.046305,245.0595662,68764.22249,0.257695462,20,,,,,
2025-06-16,USA,IOS,Sportsbetting,Statics,0.83665875,44.99251143,0.03906742281,415.5120169,445.0726503,128302.4499,0.534251599,4,,,,,
2025-07-28,GBR,IOS,RMG,Statics,0.849263182,46.54839975,0.1130536036,180.6821712,376.6655416,103104.7972,0.475255893,11,,,,,
2024-07-29,CAN,IOS,RMG,Video,15.45624533,38.98313224,0,,315.8050339,16450.74464,0.763175172,3,,,,,
2024-09-16,CAN,ANDROID,RMG,Video,30.633658,32.66880096,0.05339805825,1156.603225,634.6112877,25430.29349,0.979842608,5,,,,,
2025-08-11,USA,IOS,Sportsbetting,Video,21.64061533,76.56025552,0.03058459156,821.3438827,596.1287101,178749.9677,0.684309443,3,,,,,
2024-08-12,DEU,IOS,RMG,Video,21.04620633,19.99642358,,,339.0426571,38309.91561,0.648164508,6,,,,,
2025-03-03,CAN,IOS,RMG,Video,18.71759925,63.31269113,0.04651970561,2086.849574,1077.87683,94106.07877,0.838321576,8,,,,,
2025-06-16,USA,IOS,RMG,Video,55.62192881,44.41009,0.06199773391,897.834439,476.6673465,1220077.425,0.711230188,37,,,,,
2025-05-05,USA,IOS,RMG,Playables,46.98250769,25.63318148,0,,438.1851986,209286.4466,0.315387058,16,,,,,
2025-05-12,USA,IOS,RMG,Statics,1.255999111,31.82230073,0.04199507389,469.4772079,373.9727193,490632.2097,0.405163966,36,,,,,
2024-10-07,GBR,IOS,RMG,Video,23.3265696,24.72978292,0,,286.1252349,36035.1228,0.512291229,5,,,,,
2025-06-23,CAN,ANDROID,RMG,Video,39.135228,106.2015078,0.0101010101,18654.77911,1193.724399,31331.88344,1,3,,,,,
2025-06-16,GBR,ANDROID,RMG,Statics,3.332652167,204.76182,0.09375,2461.745203,2461.745203,14597.00945,0.421627981,6,,,,,
2025-04-21,GBR,IOS,RMG,Statics,0.666795364,32.44307481,0.08442933988,191.5543537,206.6413572,80978.81005,0.542068844,11,,,,,
2025-04-21,CAN,IOS,RMG,Statics,0.3887088,44.65156564,0,,458.5601318,17378.92373,0.336892638,5,,,,,
2025-04-21,CAN,IOS,RMG,Video,26.70805508,54.05882314,0.03544020356,2404.850557,831.333773,110551.161,0.813515449,12,,,,,
2025-06-23,CAN,IOS,RMG,Video,21.1785364,65.77528115,0.03207772795,2541.929166,1098.447887,51967.03378,0.821023473,5,,,,,
2024-12-16,GBR,IOS,Sportsbetting,Statics,1.477693667,18.3786509,0.07816871861,188.3063237,159.810374,48580.60715,0.752231082,3,,,,,
2025-08-04,USA,ANDROID,Sportsbetting,Statics,1.066274667,27.43392555,0.0376344086,589.8167281,613.2782906,10296.39104,0.540821841,3,,,,,
2024-08-19,USA,IOS,RMG,Playables,82.9086515,14.91794954,0,,209.0987321,61622.71084,0.261018599,6,,,,,
2024-09-02,USA,IOS,RMG,Playables,67.17194714,33.88031745,0.02380952381,1961.495841,478.6587019,46762.39715,0.223855374,7,,,,,
2024-11-04,GBR,ANDROID,RMG,Video,20.1592846,18.09156094,0.01909233177,203.8638987,217.2932756,22446.58052,0.813796685,5,,,,,
2024-12-30,USA,ANDROID,RMG,Statics,2.415723,18.28664901,0.1,2065.518301,231.4430687,67290.54971,0.298774467,17,,,,,
2025-08-18,USA,IOS,Sportsbetting,Video,16.8315305,92.5194523,0.03650715978,623.4917994,801.6441818,213432.0359,0.687012197,4,,,,,
2024-11-18,DEU,IOS,RMG,Video,21.14966667,15.39547747,,,344.7524009,22651.52271,0.918323293,3,,,,,
2024-10-14,DEU,IOS,RMG,Video,36.42073425,20.41965045,,,452.1811931,20958.33298,0.936919636,4,,,,,
2024-09-23,CAN,IOS,RMG,Video,17.58286575,48.52250405,0.04659860817,1237.06926,557.3053876,37815.17359,0.852287543,4,,,,,
2024-12-02,CAN,IOS,RMG,Video,28.8811785,60.84624501,0.07438238453,1161.107745,413.4187497,35064.92815,0.883769828,4,,,,,
2025-01-20,USA,ANDROID,RMG,Playables,91.4159226,9.453662947,0,,115.864492,21691.79376,0.434600462,5,,,,,
2025-07-07,USA,IOS,RMG,Statics,1.321372452,33.89006358,0.04100806167,475.1692288,462.1169002,391670.5055,0.360681015,31,,,,,
2025-07-28,CAN,IOS,RMG,Statics,0.5527985,32.83743175,0.01351351351,1026.513685,775.8295212,19201.91903,0.613553933,4,,,,,
2025-02-10,GBR,IOS,RMG,Statics,0.492689083,27.97245058,0.09488573627,187.8657714,186.9622708,67178.41682,0.488887008,12,,,,,
2024-09-30,GBR,IOS,RMG,Statics,0.292132222,17.36046336,0.08461536221,133.1778926,145.6447998,92399.88623,0.629176133,9,,,,,
2025-02-24,GBR,IOS,RMG,Statics,0.554203455,24.59922603,0.09056271134,176.1655097,178.8490298,69797.40668,0.495410077,11,,,,,
2025-08-04,CAN,IOS,RMG,Statics,0.55664225,27.72288817,0.003846153846,2174.491589,1217.878628,19204.33023,0.609947843,4,,,,,
2024-11-18,BRA,ANDROID,RMG,Video,14.98171225,3.377887754,,,24.32989744,56889.06109,0.957623538,4,,,,,
2025-08-18,USA,ANDROID,RMG,Playables,103.8125607,20.22168787,0.05863192182,1806.928881,304.1999654,99924.81305,0.362339885,12,,,,,
2025-02-17,GBR,IOS,RMG,Video,18.22180208,39.58649065,0.1122561122,320.5157639,269.9869927,85971.33096,0.502827947,12,,,,,
2025-06-30,USA,IOS,RMG,Video,49.07136008,29.97026949,0.08619568234,377.2738202,339.8349454,986700.2811,0.657110799,38,,,,,
2025-06-02,CAN,IOS,RMG,Video,28.8377172,78.67088457,0.04436558607,1737.938997,1026.96492,34849.80087,0.979398516,5,,,,,
2024-07-29,USA,IOS,RMG,Video,34.76787616,23.8755208,0.1023935372,610.45976,256.0813905,584951.0516,0.792541144,32,,,,,
2025-08-25,CAN,IOS,RMG,Video,42.7114298,60.20865955,0.07506396199,810.143024,990.2062226,17045.47933,1,5,,,,,
2025-08-25,USA,IOS,RMG,Playables,79.06129658,26.69570815,0,,304.4949,69948.60237,0.479819251,12,,,,,
2024-10-14,CAN,IOS,RMG,Statics,0.402411667,78.41038807,0,,506.4550998,5394.370487,0.519733207,3,,,,,
2024-12-16,GBR,IOS,RMG,Video,13.08537969,30.87144966,0.09275461922,249.9144806,240.0776697,83414.99384,0.475715411,13,,,,,
2025-05-26,DEU,ANDROID,RMG,Video,40.35809133,20.18378839,0,,332.2405195,34514.56389,1,6,,,,,
2024-11-18,GBR,IOS,Sportsbetting,Video,10.28483033,36.32579417,0.06719701899,285.4246155,285.4246155,12345.5144,0.532793237,3,,,,,
2024-08-12,GBR,IOS,RMG,Statics,0.287026143,15.83647944,0.1048760941,112.4732818,258.5447859,82152.00351,0.657748961,7,,,,,
2025-04-14,BRA,ANDROID,RMG,Video,5.871612667,2.35942912,,,35.21536431,49119.35167,0.938125811,3,,,,,
2025-07-21,USA,IOS,RMG,Playables,67.67391269,27.80596422,0.1010198699,828.7102439,325.4800575,240155.5043,0.403603452,13,,,,,
2025-03-03,GBR,IOS,RMG,Video,19.41102054,38.7956018,0.1206605265,287.5098195,263.1178511,94807.70961,0.465449708,13,,,,,
2025-06-30,AUS,ANDROID,RMG,Video,45.913302,11.29583804,,,184.6089599,5487.545133,1,3,,,,,
2024-09-23,GBR,ANDROID,RMG,Video,23.95821518,23.2604818,0.1375562232,189.1022692,184.4780656,41416.6502,0.857441212,11,,,,,
2025-07-21,GBR,ANDROID,RMG,Video,28.91552929,22.53679206,0.1506024096,97.07908464,156.6838426,69280.18396,0.881550231,7,,,,,
2025-07-28,USA,ANDROID,Sportsbetting,Video,34.84791067,49.83755198,0.02777777778,715.5913041,300.4249421,13256.781,0.730734853,3,,,,,
2025-01-20,CAN,IOS,RMG,Video,13.880205,46.37351243,0.038647343,1305.671356,770.1057992,51318.04791,0.828976951,6,,,,,
2025-03-10,USA,IOS,Sportsbetting,Video,12.9287404,70.37011039,0.03667509323,470.0337652,298.5584415,235380.5598,0.594072356,5,,,,,
2024-12-23,CAN,IOS,RMG,Statics,0.492687,61.67918101,0.03927164017,1384.230839,1024.503021,12533.16399,0.423136113,3,,,,,
2025-03-31,USA,IOS,Sportsbetting,Statics,0.6160228,24.16900208,0.05128283296,396.2991417,368.0148762,175821.6931,0.428819772,5,,,,,
2025-07-14,GBR,IOS,RMG,Video,21.35842778,38.99367869,0.1467474324,264.185889,322.4187821,107591.5608,0.522449286,9,,,,,
2025-08-25,GBR,IOS,RMG,Statics,1.011099286,30.23955926,0.1144409349,300.7632404,300.7632404,34191.86938,0.616135626,7,,,,,
2025-07-14,GBR,ANDROID,RMG,Video,25.5788414,13.12156853,0.1296992481,80.26708126,166.1052502,72965.2115,0.895275083,5,,,,,
2024-11-11,BRA,ANDROID,RMG,Video,16.716958,3.356495831,,,22.67999546,50706.32504,0.974724644,4,,,,,
2025-07-28,USA,IOS,Sportsbetting,Video,14.79156775,57.99358982,0.05489667879,347.3356023,436.4850505,109035.9503,0.677597476,4,,,,,
2025-03-24,USA,IOS,RMG,Playables,59.08031922,23.65419557,0,,310.5795961,211226.595,0.272879694,18,,,,,
2024-11-18,USA,IOS,Sportsbetting,Video,18.276916,59.00284814,0.07872061377,547.3901764,380.1490665,231718.0825,0.654512007,4,,,,,
2024-12-02,BRA,ANDROID,RMG,Video,10.63536629,2.51921445,,,25.36086448,90524.82707,0.993140328,7,,,,,
2024-07-29,USA,IOS,Sportsbetting,Video,27.650965,47.31217275,0.07810016987,664.4457296,479.837748,29629.28719,0.624359689,3,,,,,
2024-10-21,GBR,ANDROID,RMG,Video,26.88149675,14.25664211,0.005657093124,338.4647007,305.2139305,26554.2277,0.80014982,8,,,,,
2024-10-14,USA,IOS,RMG,Playables,78.4113399,18.36010891,0.02116402116,1277.404414,268.9592467,53343.93178,0.296977294,10,,,,,
2024-10-21,USA,ANDROID,RMG,Playables,149.8390586,16.33235124,0.03333333333,593.7173294,201.6031542,78089.35677,0.288664771,10,,,,,
2025-02-17,CAN,IOS,RMG,Statics,0.460611,47.98250607,0,,338.7819046,19756.46837,0.523077453,3,,,,,
2025-05-12,GBR,IOS,RMG,Video,24.72721773,41.85050273,0.09029393888,369.8374524,322.5304207,78078.19992,0.502508259,11,,,,,
2024-12-16,BRA,ANDROID,RMG,Video,9.570597833,2.242953851,,,14.22704901,67626.94936,0.992380459,6,,,,,
2025-03-17,GBR,IOS,RMG,Statics,0.613327818,40.41073129,0.08796162854,217.8854978,234.6306607,87614.30673,0.543371812,11,,,,,
2024-09-16,DEU,IOS,RMG,Video,31.177657,16.83884713,,,255.600444,27541.4828,0.861470305,3,,,,,
2024-08-26,GBR,IOS,RMG,Statics,0.391790333,24.91743522,0.1067583605,201.9269614,204.2078566,114724.7123,0.665457463,6,,,,,
2024-08-12,BRA,ANDROID,RMG,Video,9.043109125,2.039183555,,,16.31158779,40711.4292,1,8,,,,,
2025-05-26,GBR,ANDROID,RMG,Video,27.6106165,15.32502637,0.02554744526,124.2855662,149.276721,89872.13107,0.934188176,12,,,,,
2024-08-12,GBR,ANDROID,RMG,Video,22.2127296,23.57544714,0.1639016092,157.4358136,187.7314431,31345.91656,0.919160319,10,,,,,
2025-01-20,GBR,IOS,RMG,Statics,0.440656182,25.62669242,0.07219373263,151.714094,177.9286728,51400.13173,0.571976886,11,,,,,
2025-06-30,GBR,IOS,RMG,Statics,0.8293069,23.1471227,0.1000104015,191.0878676,187.2170253,102192.6594,0.603567608,10,,,,,
2025-02-17,GBR,IOS,Sportsbetting,Statics,1.190971333,15.08784065,0.07866718671,167.855984,180.6685289,42963.90952,0.69084578,3,,,,,
2025-08-11,USA,ANDROID,Sportsbetting,Statics,1.488729333,35.14437813,0.0303030303,1004.744504,628.7464856,16072.61959,0.559807318,3,,,,,
2024-08-26,GBR,ANDROID,RMG,Video,23.36537946,25.37466144,0.1199821747,230.2972432,202.4108062,62112.18564,0.896559027,11,,,,,
2024-11-25,CAN,IOS,RMG,Video,29.7049145,68.74750782,0.06391296957,1225.022087,547.7788273,36640.25449,0.873496336,4,,,,,
2025-03-03,GBR,ANDROID,RMG,Video,27.8754468,15.04273068,0,,320.0083175,20262.96199,1,5,,,,,
2024-08-12,DEU,IOS,RMG,Playables,42.30175467,15.03540314,,,199.232844,10638.66003,0.4847297,3,,,,,
2024-08-12,USA,IOS,RMG,Playables,72.12583733,14.45470561,0,,190.5637916,54845.26841,0.28928275,9,,,,,
2024-10-07,AUS,ANDROID,RMG,Video,31.91575567,13.67389971,0,,496.7654827,4960.187022,1,3,,,,,
2025-02-17,CAN,IOS,RMG,Video,18.86694714,66.95092741,0.05508184202,938.463488,616.8836562,81268.70314,0.775823949,7,,,,,
2024-09-30,GBR,IOS,RMG,Video,22.25477742,28.49610127,0.08560574925,291.9477563,244.3221232,88297.93363,0.489160727,12,,,,,
2024-08-05,GBR,IOS,RMG,Playables,34.504772,21.21135173,0,,716.7753273,20248.21829,0.586720846,3,,,,,
2025-06-16,GBR,IOS,RMG,Playables,31.64930267,17.22878827,0,,177.5556461,28429.2229,0.920292102,3,,,,,
2025-06-02,AUS,ANDROID,RMG,Video,34.28405333,7.551981422,,,99.55771253,11103.44119,1,3,,,,,
2025-03-31,CAN,IOS,RMG,Statics,0.483580333,47.91805275,0,,672.0679936,15227.61733,0.389825101,3,,,,,
2025-05-12,USA,IOS,Sportsbetting,Video,22.71240367,69.56733559,0.07663398693,523.9592097,540.3476297,287912.8255,0.657652604,6,,,,,
2025-06-30,USA,IOS,Sportsbetting,Statics,0.76671425,40.77047407,0.02996254682,412.9362599,378.0528156,130456.9379,0.55082884,4,,,,,
2025-05-05,USA,IOS,Sportsbetting,Video,24.50838083,67.13825595,0.0694954038,587.407983,1407.32253,303306.9615,0.601866462,6,,,,,
2025-02-10,USA,IOS,Sportsbetting,Statics,0.5702872,19.15064278,0.06062927671,87.60252455,149.1709999,112547.216,0.356560336,5,,,,,
2025-04-07,CAN,IOS,RMG,Video,28.35084463,66.9501911,0.04962288447,1233.487662,635.032585,86390.84913,0.849826022,8,,,,,
2024-09-16,BRA,ANDROID,RMG,Video,13.2011214,3.308212223,,,26.45005841,44064.22951,0.984528546,5,,,,,
2024-09-16,CAN,IOS,RMG,Video,17.64379575,48.11150276,0.04605197401,1039.060977,710.5027189,42415.53096,0.838824654,4,,,,,
2025-01-27,USA,IOS,Sportsbetting,Video,7.32391275,58.26881553,0.06258121741,358.4173059,346.3178657,166698.396,0.614690306,4,,,,,
2025-08-18,USA,IOS,Sportsbetting,Statics,0.707725,51.0203202,0.02421652422,205.7520078,382.3144112,148206.5057,0.562987803,4,,,,,
2024-09-16,GBR,IOS,RMG,Playables,27.26166633,31.09698103,0.03921568627,531.3805677,332.0221007,34164.71641,0.72090671,3,,,,,
2024-10-14,DEU,ANDROID,RMG,Video,25.544827,10.50026613,,,484.5490887,5769.535091,1,3,,,,,
