date_utc,os,format_type,sub_genre,n_apps,cpm_bm,ctr_bm,ipm_bm,cvr_bm,i2a_bm,cpa_bm,cpi_bm,cpftd_bm,cohort_imp,cohort_clk,cohort_ins,cohort_act,cohort_spend,cpm_weighted,cpi_weighted,cpftd_weighted,format_spend_share
2024-11-08,ANDROID,All,RMG,5,$30.05,32.02%,3.944152479,0.0007185357449,0.05761624467,158.347065,12.73782568,265.5410007,397228,72518,1165,39,"$10,721.43",26.99062882,9.202947215,274.9085514,1
2024-11-08,IOS,All,RMG,8,$1.53,2.48%,0.1312061848,0.000261644233,0.1148351648,423.3064896,28.21684108,423.3064896,20573738,180819,806,77,"$22,780.13",1.107243119,28.26318838,295.845842,1
2024-11-08,ANDROID,All,Sportsbetting,6,$2.35,2.12%,0.09842326058,0.0005073666622,0.09910714286,192.1057668,18.98952825,192.1057668,1659322,64685,233,23,"$10,319.39",6.219037894,44.289212,448.6689737,1
2024-11-08,IOS,All,Sportsbetting,16,$3.36,3.09%,0.1670052849,0.001171938456,0.1047619048,119.1257013,14.08713653,119.1257013,34095346,745802,3911,521,"$64,111.13",1.880348518,16.39251683,123.0539987,1
2024-11-09,ANDROID,All,RMG,5,$26.91,31.51%,3.764066744,0.0004088289187,0.036001036,210.0201788,13.88092089,406.6364106,433806,77818,1184,28,"$11,087.73",25.55917962,9.364633003,395.9901955,1
2024-11-09,IOS,All,RMG,8,$1.11,2.09%,0.07993409664,0.0002861247041,0.1130952381,523.5313081,29.61305358,523.5313081,20171093,176328,775,93,"$20,775.22",1.029950082,26.80673405,223.3894504,1
2024-11-09,ANDROID,All,Sportsbetting,6,$2.76,2.49%,0.1124825039,0.0003548076436,0.07692307692,368.7729774,26.10999076,368.7729774,1857658,68287,256,19,"$11,185.42",6.021249154,43.69305336,588.7064032,1
2024-11-09,IOS,All,Sportsbetting,16,$3.49,4.79%,0.1555589904,0.0009881777297,0.102407932,106.6105278,17.82762771,154.2399296,36329345,927447,3481,450,"$76,159.95",2.096375466,21.8787554,169.2443279,1
2024-11-10,ANDROID,All,RMG,5,$27.35,30.83%,4.247752642,0.0005310674456,0.03703703704,227.3367239,15.22856672,323.623289,441318,78527,1191,37,"$12,063.56",27.33530642,10.12893599,326.0422367,1
2024-11-10,IOS,All,RMG,8,$1.21,2.00%,0.08903583604,0.0004356349379,0.153024911,494.9802204,20.54359968,494.9802204,14662006,158623,682,70,"$17,142.85",1.169201937,25.13613757,244.8977975,1
2024-11-10,ANDROID,All,Sportsbetting,6,$2.67,2.49%,0.1119134573,0.0005382855605,0.1,255.4810042,25.1469995,255.4810042,2338149,77607,303,24,"$12,843.81",5.493154837,42.3888267,535.158937,1
2024-11-10,IOS,All,Sportsbetting,16,$4.00,4.28%,0.1767297957,0.001168647046,0.1034258565,119.8114618,16.60100877,129.6190777,42767850,1243048,4586,651,"$106,071.89",2.480178294,23.12950137,162.936856,1
2024-11-11,ANDROID,All,RMG,5,$27.46,29.82%,2.571527684,0.000925736121,0.05751391466,116.6216348,10.98638863,235.3218176,451358,60607,1058,36,"$9,141.19",20.252631,8.64006335,253.9218618,1
2024-11-11,IOS,All,RMG,8,$1.42,1.63%,0.05480712167,0.00021144383,0.1138306138,464.4621369,35.68882408,464.4621369,21800841,172109,584,71,"$21,054.12",0.965747899,36.05156916,296.5368506,1
2024-11-11,ANDROID,All,Sportsbetting,6,$2.23,2.00%,0.0770000499,0.0008230452675,0.1523809524,135.3007835,21.50901516,143.7570825,1879112,51907,211,27,"$9,472.85",5.041132776,44.89503836,350.8464109,1
2024-11-11,IOS,All,Sportsbetting,16,$3.56,2.15%,0.1361679259,0.001462738461,0.1191176471,116.6070316,15.67950753,118.8583049,40162379,690884,3458,549,"$63,824.12",1.589151858,18.45694598,116.2552262,1
2024-11-12,ANDROID,All,RMG,5,$29.88,32.13%,3.334909107,0.000511108184,0.04840464104,116.8436234,13.21309154,342.0843867,427703,65356,1106,25,"$9,913.87",23.17934399,8.963720582,396.5549986,1
2024-11-12,IOS,All,RMG,8,$1.50,1.37%,0.05330203584,0.0001986404167,0.1258741259,317.7893368,29.65970987,317.7893368,21023265,169829,704,103,"$21,935.99",1.043415228,31.15908358,212.9708237,1
2024-11-12,ANDROID,All,Sportsbetting,6,$2.02,1.77%,0.08305524127,0.0001374517135,0.03979511426,"1,032.13",25.01521246,"1,032.13",1362015,42940,189,5,"$8,138.51",5.975344316,43.060892,1627.701718,1
2024-11-12,IOS,All,Sportsbetting,15,$3.68,1.49%,0.1061329829,0.001149831948,0.09090909091,113.2826883,15.0429644,133.558092,36706737,447414,3118,460,"$44,400.50",1.209600731,14.24005641,96.52281716,1
2024-11-13,ANDROID,All,RMG,5,$30.31,33.75%,4.798823203,0.0003416583575,0.05344757242,160.130948,14.50713289,428.5055447,383401,68664,1040,25,"$10,361.37",27.02487814,9.962851254,414.4546122,1
2024-11-13,IOS,All,RMG,9,$1.97,1.55%,0.04516652679,0.0001859859581,0.1379310345,384.9059717,31.37920003,384.9059717,18597971,180814,698,98,"$23,731.98",1.276051897,33.99996587,242.1630222,1
2024-11-13,ANDROID,All,Sportsbetting,6,$1.86,1.71%,0.07233703591,0.0002233555448,0.1428571429,"1,001.62",34.25150645,"1,001.62",1610312,49639,172,14,"$8,903.08",5.528791053,51.76208475,635.9341841,1
2024-11-13,IOS,All,Sportsbetting,16,$2.24,1.46%,0.1415824676,0.001470667846,0.1046511628,99.25158431,16.52172367,105.139587,39256487,570090,3763,504,"$53,974.67",1.374923593,14.34352117,107.0925995,1
2024-11-14,ANDROID,All,RMG,6,$17.06,18.47%,3.416384495,0.0006195786865,0.03488372093,96.22094677,15.75193477,378.0464345,394039,68705,1055,24,"$10,167.69",25.80375995,9.637618735,423.6536569,1
2024-11-14,IOS,All,RMG,9,$3.49,1.88%,0.085669165,0.0002261420172,0.1554054054,450.8711411,24.69862039,450.8711411,13458023,171724,659,76,"$20,382.39",1.514516019,30.92927377,268.1893607,1
2024-11-14,ANDROID,All,Sportsbetting,6,$2.94,2.59%,0.1210386781,0.0003956674415,0.1142857143,283.3149418,31.90779911,318.7293096,1568507,48002,245,21,"$7,549.29",4.813042374,30.81343125,359.4900312,1
2024-11-14,IOS,All,Sportsbetting,16,$2.04,1.58%,0.1494778048,0.001025733558,0.117875437,121.3292118,15.51902637,122.8725215,40862106,802171,4258,681,"$75,479.52",1.847176428,17.72651926,110.8362981,1
2024-11-15,ANDROID,All,RMG,6,$21.43,21.84%,2.647733561,0.0004885848805,0.05185185185,199.1907416,12.99228893,424.1995433,516297,89758,1244,33,"$12,214.22",23.65735668,9.818506656,370.1279479,1
2024-11-15,IOS,All,RMG,9,$2.38,2.34%,0.1109836494,0.0003859513701,0.125,243.164998,25.96626847,266.2508221,17286338,184690,831,87,"$24,202.00",1.400065295,29.12394936,278.1839301,1
2024-11-15,ANDROID,All,Sportsbetting,6,$2.67,2.53%,0.1785666382,0.0007653238711,0.125,175.1899364,19.67644283,175.1899364,1687723,50404,296,28,"$8,140.91",4.823606999,27.50308269,290.7468741,1
2024-11-15,IOS,All,Sportsbetting,16,$1.66,1.46%,0.2373454072,0.001593032448,0.1095456857,73.54107775,13.87400138,95.13881379,45931780,838803,6573,1042,"$84,316.42",1.835687987,12.82769158,80.91786637,1
2024-11-16,ANDROID,All,RMG,6,$22.06,21.67%,2.715327377,0.0004361812333,0.04356060606,293.7768113,12.79137095,293.7768113,583173,106230,1415,48,"$14,478.38",24.82689979,10.232069,301.6328673,1
2024-11-16,IOS,All,RMG,9,$2.00,2.82%,0.08506320315,0.0002227300899,0.1071428571,330.260782,29.47702291,330.260782,18041603,187775,819,102,"$25,821.89",1.4312414,31.52855816,253.1557758,1
2024-11-16,ANDROID,All,Sportsbetting,6,$2.80,2.91%,0.171436518,0.001699656516,0.1150296638,169.0747337,16.27531951,169.3415499,2234065,89208,557,99,"$16,210.85",7.256211146,29.10385522,163.7459329,1
2024-11-16,IOS,All,Sportsbetting,16,$1.53,1.42%,0.2245358417,0.001763388531,0.133823671,70.82574703,14.40811648,81.67013459,60345952,1247059,8524,1341,"$113,894.09",1.887352585,13.36157773,84.93220621,1
2024-11-17,ANDROID,All,RMG,6,$19.27,19.64%,2.46419685,0.0006692299403,0.0698757764,177.3740927,17.18390481,273.8943782,650540,109662,1359,55,"$14,509.69",22.30406841,10.67673927,263.8125211,1
2024-11-17,IOS,All,RMG,9,$1.68,1.65%,0.07859020227,0.000401563259,0.1235094807,380.0782757,24.45220119,380.0782757,15015568,184329,620,66,"$22,378.23",1.490335503,36.09392594,339.0641527,1
2024-11-17,ANDROID,All,Sportsbetting,6,$1.97,2.17%,0.08462393944,0.0005235406305,0.1666666667,197.0009717,23.97882167,197.0009717,3077306,101329,340,38,"$17,295.56",5.620359126,50.86930841,455.1464437,1
2024-11-17,IOS,All,Sportsbetting,16,$1.75,1.36%,0.1233297202,0.001465244866,0.1253070813,85.36416671,15.57916599,116.827065,59905040,1312240,4935,873,"$115,623.34",1.930110422,23.42924863,132.4436907,1
2024-11-18,ANDROID,All,RMG,6,$19.66,19.01%,2.300458086,0.000818251829,0.08130081301,122.494215,18.40793021,231.8252758,597814,89891,1187,48,"$11,769.67",19.68784686,9.915476398,245.2014684,1
2024-11-18,IOS,All,RMG,9,$2.37,2.25%,0.06958474702,0.0002477700694,0.1455525606,427.1124605,35.34819762,427.1124605,19422925,204399,683,84,"$26,625.51",1.370829196,38.98318107,316.9703889,1
2024-11-18,ANDROID,All,Sportsbetting,6,$2.04,2.03%,0.1071407378,0.0004945598417,0.1818181818,150.2943666,20.3616805,150.2943666,2053997,65670,222,17,"$12,684.35",6.175448651,57.13672524,746.1384119,1
2024-11-18,IOS,All,Sportsbetting,16,$1.90,1.37%,0.09982201214,0.001446039596,0.1143476703,91.63061974,15.25089362,130.0880311,49275006,510049,3765,632,"$66,937.56",1.358448522,17.77890015,105.9138593,1
2024-11-19,ANDROID,All,RMG,6,$22.06,21.73%,2.414403541,0.0005430962264,0.03534504765,87.95476439,17.73802445,383.2833213,574952,84814,1114,39,"$11,953.97",20.7912469,10.73067234,306.5120253,1
2024-11-19,IOS,All,RMG,9,$2.56,4.45%,0.06023129293,0.0009501187648,0.1892523364,173.6034263,34.05973513,173.6034263,19120180,187826,756,109,"$25,577.51",1.337723477,33.83269005,234.6560888,1
2024-11-19,ANDROID,All,Sportsbetting,6,$1.00,0.76%,0.0797700328,0.001285347044,0.08333333333,136.9666198,18.78243609,136.9666198,2068531,54911,215,16,"$11,657.77",5.635770328,54.22216574,728.6103521,1
2024-11-19,IOS,All,Sportsbetting,17,$2.26,1.09%,0.1190992046,0.001714291412,0.1270906126,74.48966114,14.91637671,93.70174587,53109523,462486,3386,549,"$61,069.15",1.149872014,18.03578091,111.237075,1
2024-11-20,ANDROID,All,RMG,6,$22.49,21.30%,2.560675611,0.0006357548529,0.04385964912,137.3315454,17.10886032,320.4402726,633698,92537,1150,44,"$13,211.14",20.84769831,11.48795193,300.2532891,1
2024-11-20,IOS,All,RMG,9,$1.95,1.47%,0.05599457858,0.0001573183276,0.1083333333,425.9487767,39.64201718,425.9487767,18700474,185262,700,88,"$25,966.87",1.3885676,37.09553185,295.0780942,1
2024-11-20,ANDROID,All,Sportsbetting,7,$2.27,1.83%,0.04983471486,0.0003108486167,0.08333333333,398.4041632,19.41594817,398.4041632,2273042,72963,475,11,"$11,943.27",5.254312791,25.14373401,1085.75215,1
2024-11-20,IOS,All,Sportsbetting,17,$2.61,1.39%,0.08598449022,0.001358919097,0.1243781095,92.8717374,17.79402366,111.9768328,56279575,746819,3621,526,"$74,457.32",1.32299011,20.56264046,141.5538424,1
2024-11-21,ANDROID,All,RMG,6,$26.26,22.03%,3.115437801,0.0005894034756,0.03698909285,177.297421,18.39909943,393.8935213,557706,85464,1116,29,"$13,352.97",23.94267626,11.96503065,460.4473865,1
2024-11-21,IOS,All,RMG,10,$3.60,4.97%,0.04719652634,0.001059883413,0.162962963,208.091805,41.618361,208.091805,12757579,166804,617,70,"$22,621.65",1.773192837,36.66393468,323.1663957,1
2024-11-21,ANDROID,All,Sportsbetting,7,$3.07,2.59%,0.09749718979,0.0006339646565,0.131147541,392.6594061,29.17760826,392.6594061,1957920,70773,462,19,"$9,598.76",4.902531607,20.77654693,505.1981412,1
2024-11-21,IOS,All,Sportsbetting,17,$2.59,1.42%,0.1429333497,0.001639344262,0.1465116279,81.56446012,16.28892032,119.1696955,64024248,865848,4299,752,"$101,163.34",1.580078467,23.53182965,134.5257123,1
2024-11-22,ANDROID,All,RMG,6,$25.89,21.34%,2.013774431,0.0006286982249,0.07407407407,263.3109817,18.95455291,323.8151347,612308,89443,1101,38,"$14,538.00",23.74295692,13.20436192,382.5790123,1
2024-11-22,IOS,All,RMG,10,$4.74,2.61%,0.05452000008,0.0009735202492,0.1785714286,315.2677474,41.20422991,315.2677474,16286489,202454,677,78,"$29,687.45",1.822826584,43.85146987,380.6082706,1
2024-11-22,ANDROID,All,Sportsbetting,7,$3.12,2.50%,0.1371401703,0.0003297065612,0.07619047619,433.6117417,25.50657304,433.6117417,2272998,78234,316,20,"$10,504.10",4.621253448,33.2408223,525.2049923,1
2024-11-22,IOS,All,Sportsbetting,17,$2.41,1.73%,0.1309661752,0.001611863314,0.1402214022,115.7115019,19.1521624,137.8724451,74614052,944998,4456,738,"$111,400.77",1.493026626,25.00017197,150.9495478,1
2024-11-23,ANDROID,All,RMG,6,$28.24,22.93%,2.207275823,0.0005726830199,0.08148148148,212.9467727,19.82063607,385.9226235,571793,85431,1100,39,"$13,820.97",24.17128226,12.56451818,354.383846,1
2024-11-23,IOS,All,RMG,10,$6.36,2.98%,0.07147799336,0.0006161429452,0.16,434.1076634,44.93243959,434.1076634,16825855,197317,720,85,"$27,538.88",1.636700095,38.24844234,323.9868057,1
2024-11-23,ANDROID,All,Sportsbetting,7,$3.70,2.75%,0.07985398129,0.0001869402383,0.07667004049,738.8622386,26.65607526,738.8622386,2146881,90890,325,12,"$11,306.83",5.266629957,34.79023935,942.2356491,1
2024-11-23,IOS,All,Sportsbetting,17,$3.25,2.28%,0.1234913266,0.001057581538,0.1288343558,115.3241049,20.51458201,164.998124,75238847,1078614,4340,719,"$123,365.66",1.639653717,28.42526615,171.5794925,1
2024-11-24,ANDROID,All,RMG,6,$26.58,21.54%,2.309202235,0.0007497656982,0.05696202532,119.0354033,18.48982977,285.684968,584305,96805,1137,60,"$15,319.93",26.21906703,13.47399469,255.3321993,1
2024-11-24,IOS,All,RMG,9,$2.45,1.82%,0.054000216,0.0004606172271,0.111969112,400.4092617,55.72337661,400.4092617,12958491,196774,623,66,"$24,840.33",1.916915403,39.87212037,376.3686514,1
2024-11-24,ANDROID,All,Sportsbetting,7,$3.14,2.99%,0.07857840441,0.0004164362768,0.09821428571,376.9364968,30.2936855,376.9364968,2495881,104256,318,26,"$12,548.25",5.027585448,39.45992137,482.6251922,1
2024-11-24,IOS,All,Sportsbetting,17,$3.73,3.69%,0.1270903972,0.001072687104,0.1382289417,109.2194771,20.26554694,181.5971168,78584261,1373208,5273,862,"$151,321.80",1.925599373,28.69747842,175.5473361,1
2024-11-25,ANDROID,All,RMG,6,$26.10,19.83%,2.199367083,0.0004625988805,0.03333333333,249.0095827,18.43567769,470.3128683,558842,79933,1001,33,"$12,909.16",23.09984224,12.89626577,391.1867283,1
2024-11-25,IOS,All,RMG,9,$2.28,1.68%,0.04717117506,0.0007438894338,0.205365622,230.5601158,40.21427292,230.5601158,16666666,219026,646,78,"$29,028.63",1.741717629,44.93595354,372.1618716,1
2024-11-25,ANDROID,All,Sportsbetting,7,$3.28,2.42%,0.1110319494,0.0003194274227,0.08496732026,992.5892581,28.73949024,"1,005.52",1919517,79269,253,15,"$10,683.94",5.565952384,42.22901274,712.2626815,1
2024-11-25,IOS,All,Sportsbetting,17,$2.78,3.28%,0.1337220187,0.001151808339,0.1382352941,130.9237263,20.79829026,156.6994952,72329872,1027760,3972,667,"$113,867.56",1.574281181,28.66756202,170.7159765,1
2024-11-26,ANDROID,All,RMG,6,$24.62,18.51%,1.59658876,0.0009752767348,0.08035714286,188.8340726,17.37877705,223.9175983,622449,79393,993,53,"$12,706.49",20.41370778,12.79606445,239.745132,1
2024-11-26,IOS,All,RMG,9,$2.55,1.86%,0.03812567549,0.0003205862148,0.1666666667,278.040539,34.39676771,278.040539,16841612,258222,717,102,"$32,403.30",1.924002432,45.19289044,317.6794357,1
2024-11-26,ANDROID,All,Sportsbetting,8,$7.89,3.86%,0.1110992769,0.000532076619,0.1,275.6166881,36.0692935,275.6166881,2050783,91388,228,23,"$12,318.89",6.006919107,54.03020871,535.6038081,1
2024-11-26,IOS,All,Sportsbetting,16,$2.50,2.48%,0.1034255401,0.0006959226011,0.1398750619,158.2239803,24.78087366,168.7632671,61743272,959510,3448,535,"$108,309.41",1.754189738,31.41224308,202.4475031,1
2024-11-27,ANDROID,All,RMG,6,$24.77,18.15%,2.293999477,0.0002651347768,0.05263157895,422.0995183,18.08043376,479.256459,596950,83087,1049,39,"$13,422.48",22.48510028,12.79550106,344.1661695,1
2024-11-27,IOS,All,RMG,10,$2.41,1.72%,0.03783911407,0.0005341002465,0.2222222222,455.7453005,42.70664694,455.7453005,17422904,268291,689,83,"$34,035.88",1.953513464,49.39895144,410.0708138,1
2024-11-27,ANDROID,All,Sportsbetting,8,$7.95,4.21%,0.0996862981,0.0005571547962,0.08955223881,278.524295,49.49035964,278.524295,2042891,97298,247,29,"$13,445.66",6.581684755,54.43588887,463.6436052,1
2024-11-27,IOS,All,Sportsbetting,15,$2.72,1.98%,0.08157162083,0.0007207669457,0.1456876457,131.2161648,24.48200696,183.6935476,68405664,1137843,4279,807,"$134,073.52",1.959976871,31.33290939,166.13819,1
2024-11-28,ANDROID,All,RMG,6,$26.11,18.88%,2.322206538,0.0006833439898,0.04668979764,110.0724813,19.81996497,296.7156741,544279,81594,958,49,"$13,110.95",24.08865251,13.68574916,267.5703612,1
2024-11-28,IOS,All,RMG,10,$2.31,1.60%,0.03179562302,0.0003627264256,0.2326241135,325.2816851,30.20677225,325.2816851,13746741,243912,585,80,"$30,382.71",2.210175384,51.93625396,379.7838571,1
2024-11-28,ANDROID,All,Sportsbetting,8,$9.61,4.77%,0.1834457972,0.0003930604018,0.100931677,347.7994047,33.50390978,378.527163,2114471,112282,393,56,"$16,507.95",7.807130709,42.00496559,294.7848478,1
2024-11-28,IOS,All,Sportsbetting,17,$2.62,1.79%,0.1295747971,0.0009745906136,0.1505791506,108.1152703,25.8521158,115.3484474,77576791,1747946,6991,1596,"$207,615.69",2.676260413,29.69756755,130.0850218,1
2024-11-29,ANDROID,All,RMG,6,$28.38,19.23%,2.465432482,0.0006945055593,0.04299129835,114.751714,21.00675522,343.699409,502360,76493,973,40,"$13,339.10",26.55287974,13.70925454,333.4776166,1
2024-11-29,IOS,All,RMG,10,$2.33,1.58%,0.03645397774,0.0005243249317,0.1832061069,246.5488477,31.45456119,255.3541637,15528223,254900,687,120,"$34,600.22",2.228214946,50.36421917,288.3351548,1
2024-11-29,ANDROID,All,Sportsbetting,8,$9.41,4.87%,0.1910071637,0.0005549389567,0.1758241758,365.8663993,33.92965697,365.8663993,1761702,101976,371,42,"$15,792.21",8.96417618,42.56659597,376.0049311,1
2024-11-29,IOS,All,Sportsbetting,17,$3.33,3.24%,0.1032311345,0.0008105090603,0.1455026455,123.10419,25.54952641,196.5670582,71835980,1465849,4863,1105,"$179,316.30",2.496190584,36.8735959,162.2771917,1
2024-11-30,ANDROID,All,RMG,6,$27.44,19.84%,2.192281128,0.00100447493,0.0694799659,109.2429568,19.63542176,210.2633213,588769,92405,1131,61,"$15,107.61",25.65965128,13.3577429,247.6656922,1
2024-11-30,IOS,All,RMG,10,$2.09,1.29%,0.04157577636,0.0006171315725,0.1764705882,272.3865131,31.46224585,282.4749024,15523077,248032,807,118,"$33,179.97",2.137460904,41.1152047,281.1861881,1
2024-11-30,ANDROID,All,Sportsbetting,8,$10.26,5.40%,0.1514800261,0.0004129103296,0.1081081081,344.049908,33.02481346,344.049908,1904488,112809,363,45,"$16,850.71",8.84789637,46.42069549,374.4602769,1
2024-11-30,IOS,All,Sportsbetting,17,$5.56,3.68%,0.1561467374,0.0007646119923,0.1428337428,132.3861899,23.73406899,141.541223,80761523,1304666,4814,992,"$168,226.35",2.083001243,34.94523324,169.5830169,1
2024-12-01,ANDROID,All,RMG,6,$26.45,19.31%,2.500175881,0.0005282223947,0.05165544066,269.3882263,18.7917753,366.4663263,592007,85889,1011,39,"$14,274.08",24.11133839,14.11877459,366.0020797,1
2024-12-01,IOS,All,RMG,10,$1.76,1.11%,0.04608160147,0.0009264160932,0.2,286.3434171,19.9363889,286.3434171,13897978,197504,666,90,"$26,685.30",1.920085306,40.06802304,296.5033705,1
2024-12-01,ANDROID,All,Sportsbetting,8,$9.33,4.86%,0.2641668392,0.000762195122,0.1363636364,178.9640001,26.39320971,178.9640001,1561351,89123,371,39,"$13,428.95",8.600853177,36.19663264,344.3320695,1
2024-12-01,IOS,All,Sportsbetting,17,$4.97,3.02%,0.193255387,0.0007425723625,0.1571428571,121.104372,21.47309258,136.9316711,83158041,1353253,5699,1176,"$165,910.19",1.995119066,29.11215881,141.0800962,1
2024-12-02,ANDROID,All,RMG,6,$24.83,18.69%,2.154021277,0.0007004958845,0.04852150538,136.9674528,16.74051544,325.0220854,604387,75691,1031,40,"$12,368.20",20.46404089,11.99631453,309.205007,1
2024-12-02,IOS,All,RMG,10,$1.70,0.89%,0.03618635724,0.0004977377468,0.2019230769,353.1170751,28.40378257,353.1170751,18284450,192770,716,90,"$30,231.77",1.65341426,42.22314297,335.9085597,1
2024-12-02,ANDROID,All,Sportsbetting,8,$9.73,4.30%,0.1311326855,0.0008326394671,0.2727272727,210.9784454,37.7403881,210.9784454,1580539,71675,268,34,"$12,072.79",7.638402385,45.04773458,355.0821432,1
2024-12-02,IOS,All,Sportsbetting,17,$3.55,1.67%,0.1977430754,0.00126308192,0.1105527638,93.06855423,13.25423467,115.5962196,61001546,742636,5284,959,"$96,291.47",1.578508616,18.22321461,100.4082023,1
2024-12-03,ANDROID,All,RMG,6,$26.17,18.50%,2.300911524,0.0007821137382,0.05652764801,233.2403043,17.87133402,300.0407568,588830,79263,1018,35,"$13,049.51",22.16175952,12.81877098,372.8431102,1
2024-12-03,IOS,All,RMG,10,$1.67,1.02%,0.03807255077,0.000664836912,0.215,322.3523722,23.82780908,322.3523722,21076994,200343,735,104,"$31,203.05",1.48043186,42.45313392,300.0293599,1
2024-12-03,ANDROID,All,Sportsbetting,8,$9.41,4.86%,0.1147868394,0.0008425890463,0.1506849315,173.7565248,31.86590236,173.7565248,1898321,61085,237,38,"$10,771.39",5.674166685,45.44890201,283.4576257,1
2024-12-03,IOS,All,Sportsbetting,16,$4.04,2.96%,0.1989536845,0.001677964964,0.1363636364,87.27787083,15.13436108,96.57724951,52942120,548267,4364,681,"$68,107.97",1.286460982,15.60677628,100.0117059,1
2024-12-04,ANDROID,All,RMG,6,$36.14,24.77%,1.839007533,0.0007091533523,0.04212490181,171.3013275,20.17111879,331.9392547,517513,81733,1079,35,"$13,368.46",25.83212161,12.38967447,381.9559642,1
2024-12-04,IOS,All,RMG,10,$1.56,1.04%,0.04062929586,0.0004445095183,0.1830521472,345.2617722,30.0132737,345.2617722,19463331,210719,759,100,"$30,980.36",1.591729585,40.81733832,309.8035978,1
2024-12-04,ANDROID,All,Sportsbetting,7,$9.87,4.76%,0.2064485052,0.0003168065896,0.1315789474,439.158392,33.26858699,439.158392,1745610,64307,288,36,"$11,110.12",6.364607613,38.57681492,308.6145193,1
2024-12-04,IOS,All,Sportsbetting,16,$4.16,4.32%,0.1550729015,0.00117681901,0.1251641032,101.3965053,15.60078639,111.219733,47048377,620994,3999,657,"$69,176.49",1.470326724,17.29844612,105.2914551,1
2024-12-05,ANDROID,All,RMG,6,$35.95,25.34%,3.005285557,0.0007471684248,0.05086621664,167.3953748,17.87873827,306.2042131,479026,83141,1202,37,"$13,375.71",27.92272855,11.127881,361.5057558,1
2024-12-05,IOS,All,RMG,10,$1.81,1.04%,0.03787871077,0.0005349202634,0.2857142857,335.8073176,23.29057356,335.8073176,17311977,232040,706,95,"$30,573.15",1.766011381,43.30474279,321.8226148,1
2024-12-05,ANDROID,All,Sportsbetting,7,$9.64,5.03%,0.284824194,0.0002277800556,0.1041666667,651.3416133,42.58646127,651.3416133,1880630,78515,445,37,"$12,675.56",6.740062056,28.48441102,342.5827812,1
2024-12-05,IOS,All,Sportsbetting,16,$3.69,4.45%,0.1757988732,0.0009137577654,0.1052631579,127.8556278,15.90300651,127.8556278,39099870,749757,4179,715,"$77,456.85",1.981000147,18.53478062,108.3312562,1
2024-12-06,ANDROID,All,RMG,7,$16.11,17.15%,1.871032409,0.000690003219,0.03903807615,209.2590475,14.45590771,315.5510565,541453,89987,1339,40,"$13,910.12",25.69036429,10.38844273,347.7531204,1
2024-12-06,IOS,All,RMG,10,$2.10,1.29%,0.03928937288,0.0004046359721,0.1895043732,257.4888087,24.44806384,311.6969789,21186097,253813,893,129,"$33,985.32",1.604133306,38.05747349,263.4521227,1
2024-12-06,ANDROID,All,Sportsbetting,8,$3.96,3.14%,0.1355166573,0.0004340277778,0.1666666667,286.8471968,40.10348775,286.8471968,2014257,83198,314,46,"$12,621.41",6.266039481,40.19558563,274.3785628,1
2024-12-06,IOS,All,Sportsbetting,16,$3.29,2.85%,0.1716838721,0.0008899681519,0.1058823529,148.0076974,15.01099761,148.0076974,43603404,622004,3993,684,"$73,050.15",1.675331452,18.294554,106.7984709,1
2024-12-07,ANDROID,All,RMG,7,$38.10,30.78%,4.876603082,0.0009215817694,0.05524861878,84.16253705,14.53004563,244.8364714,427620,79496,1323,37,"$12,715.21",29.73482778,9.610889686,343.6542447,1
2024-12-07,IOS,All,RMG,10,$1.23,0.76%,0.03229821793,0.0008459441677,0.2034883721,282.0796197,24.75228619,282.0796197,21313192,212595,798,123,"$27,431.51",1.287067224,34.3753269,223.0204136,1
2024-12-07,ANDROID,All,Sportsbetting,8,$6.75,5.30%,0.1247693657,0.0009352480747,0.1444805195,577.6352502,23.35863548,577.6352502,1885321,79187,303,31,"$11,936.47",6.331266375,39.39428862,385.0474017,1
2024-12-07,IOS,All,Sportsbetting,17,$2.95,2.78%,0.1741430566,0.001387763001,0.1633927443,116.4073842,16.34996541,127.3229628,51297616,982730,4617,893,"$103,157.06",2.010952387,22.34287705,115.5174282,1
2024-12-08,ANDROID,All,RMG,7,$24.48,23.07%,3.348904762,0.0008871876074,0.06282722513,110.6503231,16.7000926,254.8481514,417104,86007,1194,34,"$12,929.37",30.99794435,10.82861523,380.2754877,1
2024-12-08,IOS,All,RMG,10,$1.25,0.68%,0.03870126209,0.0005414185165,0.1953125,149.844855,23.4700275,149.844855,16243855,205718,697,107,"$25,186.59",1.550530387,36.1357113,235.3886988,1
2024-12-08,ANDROID,All,Sportsbetting,8,$5.22,4.01%,0.1092429078,0.0002740727206,0.1444372154,487.3145376,26.11007223,487.3145376,2171800,88832,304,34,"$13,002.34",5.986896625,42.77086214,382.4218262,1
2024-12-08,IOS,All,Sportsbetting,16,$3.33,2.54%,0.149855679,0.001593786052,0.1261503067,137.3829725,14.99471152,152.873223,52809135,1196219,5722,1019,"$125,753.77",2.381288279,21.97724121,123.4090032,1
2024-12-09,ANDROID,All,RMG,7,$21.09,18.67%,3.336821057,0.0005409663859,0.04861111111,245.7924194,13.44229405,438.7801762,455324,74476,1112,16,"$10,973.81",24.10109441,9.868531213,685.8629193,1
