date,country,os,vertical,creative_format,cpm,cpi,ftd_rate,cftd,avg_user_spend,total_gross_spend
2025-05-29,USA,ANDROID,RMG,Video,68.20352598,22.33783052,0.05402298851,789.5717521,232.7738776,119825.6852
2025-05-29,USA,IOS,Sportsbetting,Video,18.6781646,53.53010981,0.05112154408,828.2988529,456.6717089,27042.96567
2025-05-29,USA,ANDROID,RMG,Statics,2.357574824,15.68421458,0,,196.164242,16339.76777
2025-05-29,USA,ANDROID,Sportsbetting,Statics,0.667983,27.99868669,0,,185.0257924,495.3454451
2025-05-29,USA,ANDROID,RMG,Playables,89.4813665,12.93008256,0,,103.1580865,10115.75959
2025-05-29,USA,IOS,RMG,Playables,59.46805584,20.20891556,0,,341.8639991,22741.34563
2025-05-29,USA,ANDROID,Sportsbetting,Video,15.758908,13.60293105,0,,,828.9939699
2025-05-30,USA,IOS,Sportsbetting,Video,19.221573,61.63110356,0.07489177489,486.9087069,464.0455697,34269.45332
2025-05-30,USA,IOS,RMG,Statics,1.217171595,31.30206811,0.02727272727,544.0418572,313.2678131,77232.67595
2025-05-30,USA,IOS,RMG,Video,44.16159909,38.62884157,0.08352941176,977.3655917,398.5774539,205859.2328
2025-05-30,USA,ANDROID,RMG,Video,66.02732323,22.38341293,0.06545454545,701.0555067,241.1297199,120751.0338
2025-05-30,USA,IOS,Sportsbetting,Statics,0.908990833,45.83046526,0.03412969283,480.6026071,672.5630674,26528.63254
2025-05-30,USA,IOS,Sportsbetting,Playables,84.3440165,64.57328019,0.03125,3455.701343,3455.701343,3561.48081
2025-05-30,USA,IOS,RMG,Playables,61.08158828,17.8282531,0,,423.1512424,26330.3283
2025-05-30,USA,ANDROID,Sportsbetting,Statics,0.7509565,18.8868887,0,,98.47424783,563.234849
2025-05-30,USA,ANDROID,Sportsbetting,Video,16.009398,18.27383474,0,,,817.7427269
2025-05-30,USA,ANDROID,RMG,Playables,85.21675542,16.21331126,0,,142.3626497,9801.754538
2025-05-30,USA,ANDROID,RMG,Statics,2.361334406,15.40368036,0,,355.4648713,17894.53745
2025-05-31,USA,ANDROID,RMG,Video,70.41326082,22.89888402,0.1137931034,967.8474315,212.0708177,127024.7632
2025-05-31,USA,IOS,RMG,Video,50.98489285,36.94724947,0.05699006875,729.8623866,382.9436122,220847.8181
2025-05-31,USA,IOS,Sportsbetting,Statics,1.013092,39.42361887,0.2545109212,208.8572467,426.127415,33491.50131
2025-05-31,USA,ANDROID,Sportsbetting,Video,18.84134,15.48828236,0.05882352941,385.0397008,475.6436495,951.287299
2025-05-31,USA,IOS,Sportsbetting,Video,21.6575714,62.83493489,0.04603174603,862.6332547,544.7965762,46848.35489
2025-05-31,USA,IOS,RMG,Statics,1.223834476,27.55781117,0.04719387755,392.4365949,435.7176614,75086.05515
2025-05-31,USA,IOS,RMG,Playables,59.1181235,21.9575542,0,,339.4937589,26704.11808
2025-05-31,USA,ANDROID,RMG,Playables,81.96874133,14.23100453,0,,143.5257449,10246.49661
2025-05-31,USA,IOS,Sportsbetting,Playables,84.162855,26.41049733,0,,,309.988992
2025-05-31,USA,ANDROID,Sportsbetting,Statics,0.7910915,19.6377541,0,,137.2125264,610.7381614
2025-05-31,USA,ANDROID,RMG,Statics,2.329443424,12.44266516,0,,288.4923802,16920.0994
2025-06-01,USA,ANDROID,RMG,Video,74.03606584,23.40544783,0.1307692308,482.6375924,194.9314744,126163.8931
2025-06-01,USA,IOS,RMG,Video,53.58210765,36.27294122,0.09480342062,1010.153071,379.9049757,206409.813
2025-06-01,USA,IOS,RMG,Statics,1.212168452,29.68218156,0.02314814815,364.4917978,273.1589252,69036.00429
2025-06-01,USA,IOS,Sportsbetting,Statics,0.79936625,46.04076522,0.03351955307,390.7169291,481.3911166,25710.53031
2025-06-01,USA,IOS,Sportsbetting,Video,20.8887062,83.3366156,0.01322751323,1786.501143,737.6408592,36062.27119
2025-06-01,USA,ANDROID,RMG,Playables,92.991092,15.98031429,0,,123.1261549,11078.65889
2025-06-01,USA,IOS,RMG,Playables,60.07590124,23.97378367,0,,402.3859633,26714.30015
2025-06-01,USA,IOS,Sportsbetting,Playables,80.724477,30.9618704,0,,,371.5424447
2025-06-01,USA,ANDROID,Sportsbetting,Statics,0.737077,18.3880806,0,,154.5080369,609.0721089
2025-06-01,USA,ANDROID,RMG,Statics,2.33595175,14.23600905,0,,324.5844988,16118.55258
2025-06-01,USA,ANDROID,Sportsbetting,Video,19.279118,22.84376409,0.1,338.0993603,471.9282801,943.8565602
2025-06-02,USA,ANDROID,RMG,Video,72.17450727,27.347438,0.1325581395,679.1528298,194.5682871,115294.7622
2025-06-02,USA,IOS,Sportsbetting,Video,19.6351778,78.75213792,0.1414141414,470.5154851,442.4689162,24399.06387
2025-06-02,USA,IOS,Sportsbetting,Statics,0.537967167,56.37121512,0.03348214286,329.1670004,517.227057,16567.45661
2025-06-02,USA,IOS,RMG,Video,50.8659407,38.28753833,0.07734204793,737.4435754,364.399205,185737.3205
2025-06-02,USA,IOS,RMG,Statics,1.118628738,32.44626145,0.0306122449,98.9099961,236.9766429,55521.40555
2025-06-02,USA,ANDROID,Sportsbetting,Statics,0.63492,23.79872203,,,124.067176,470.3296767
2025-06-02,USA,IOS,Sportsbetting,Playables,76.445174,66.2388631,,,,320.1027779
2025-06-02,USA,IOS,RMG,Playables,60.19055859,15.48562623,0,,301.5103115,23667.84553
2025-06-02,USA,ANDROID,RMG,Playables,86.91348619,13.46552243,0,,193.991892,9523.156683
2025-06-02,USA,ANDROID,RMG,Statics,2.278994485,14.00144365,0,,80.46885082,15445.56969
2025-06-02,USA,ANDROID,Sportsbetting,Video,19.010178,27.50469302,0.2,202.6209283,347.5588707,695.1177415
2025-06-03,USA,IOS,RMG,Video,57.44822717,33.67528703,0.07892720307,739.0722751,366.4072913,186412.8681
2025-06-03,USA,ANDROID,RMG,Video,77.83817747,24.62149386,0.01230769231,2117.969058,280.3886086,120411.1628
2025-06-03,USA,IOS,Sportsbetting,Video,18.8843446,50.6427783,0.07676767677,1040.635632,592.500964,24875.09618
2025-06-03,USA,IOS,RMG,Statics,1.181552,30.17110893,0.01474358974,579.4165431,278.2623104,59590.27321
2025-06-03,USA,IOS,Sportsbetting,Statics,0.5406795,44.35120898,0.1576388889,287.49725,285.4478901,15509.88855
2025-06-03,USA,IOS,Sportsbetting,Playables,81.5478765,50.04849481,,,,379.251706
2025-06-03,USA,ANDROID,Sportsbetting,Statics,0.831167,26.42105397,,,,579.805734
2025-06-03,USA,ANDROID,RMG,Playables,96.15448795,18.1800339,0,,241.1735837,10226.71338
2025-06-03,USA,IOS,RMG,Playables,65.28317719,22.04991254,0,,408.3199212,24810.25565
2025-06-03,USA,ANDROID,Sportsbetting,Video,22.6279985,16.36991435,0,,,979.5338207
2025-06-03,USA,ANDROID,RMG,Statics,2.304655382,18.37924305,0.1111111111,254.4122541,125.9004271,16136.44725
2025-06-04,USA,IOS,RMG,Video,58.26502798,33.3081123,0.06955932203,1441.624683,429.2425344,183331.9601
2025-06-04,USA,IOS,Sportsbetting,Statics,0.591209,42.12955082,0.03782269362,311.7363525,486.8200735,17718.52306
2025-06-04,USA,IOS,RMG,Statics,1.236088025,30.45683359,0.02631578947,439.1708939,312.1918015,59412.31612
2025-06-04,USA,ANDROID,RMG,Video,83.24032702,25.69505338,0.03409090909,1390.911053,248.4689615,126202.3776
2025-06-04,USA,IOS,Sportsbetting,Video,17.0536772,51.62857633,0.03557422969,943.4627442,581.6330031,26129.37776
2025-06-04,USA,ANDROID,Sportsbetting,Video,23.874181,27.47137508,,,,1137.229744
2025-06-04,USA,IOS,Sportsbetting,Playables,64.104921,37.89276525,,,,340.2311185
2025-06-04,USA,ANDROID,Sportsbetting,Playables,4.427133,33.00870259,,,,33.00870259
2025-06-04,USA,IOS,RMG,Playables,66.0977825,19.86958638,0,,528.4669813,27482.48966
2025-06-04,USA,ANDROID,RMG,Playables,93.3942115,13.01966885,0,,183.2083605,9043.586959
2025-06-04,USA,ANDROID,RMG,Statics,2.465683303,16.93297503,0.08333333333,570.4167144,189.3135045,14465.58713
2025-06-04,USA,ANDROID,Sportsbetting,Statics,1.1122335,24.05567178,0.1,335.8483534,258.714853,699.0110588
2025-06-05,USA,IOS,RMG,Statics,1.373730122,25.53714519,0.02222222222,521.9525556,263.2002629,58184.31166
2025-06-05,USA,IOS,RMG,Video,62.91843078,36.07906368,0.1328571429,484.4760989,333.9803523,185587.8481
2025-06-05,USA,IOS,Sportsbetting,Statics,0.6621235,31.37831319,0.05440499671,213.0414714,445.4324889,21298.33187
2025-06-05,USA,ANDROID,Sportsbetting,Video,24.418304,32.01776686,0.05263157895,822.9584518,691.2252943,1382.450589
2025-06-05,USA,ANDROID,RMG,Video,86.79261176,26.83112618,0.01818181818,1354.735932,283.9346392,123995.8083
2025-06-05,USA,IOS,Sportsbetting,Video,17.263597,49.69836225,0.05792498488,381.949118,321.3931322,34923.62481
2025-06-05,USA,ANDROID,Sportsbetting,Statics,1.250336,38.24386756,,,125.7241946,814.8012449
2025-06-05,USA,IOS,RMG,Playables,64.62394941,17.96829075,0,,354.1509231,32191.09118
2025-06-05,USA,ANDROID,RMG,Statics,3.407807455,14.2842289,0,,183.4640084,12766.28157
2025-06-05,USA,ANDROID,RMG,Playables,97.7320294,16.58642289,0,,161.2894361,9129.61034
2025-06-05,USA,IOS,Sportsbetting,Playables,91.901498,34.60633954,0.1,293.2336275,293.2336275,373.0122601
2025-06-06,USA,IOS,RMG,Video,62.46443574,38.46740391,0.09201741655,883.7191389,341.3459741,182707.4094
2025-06-06,USA,IOS,Sportsbetting,Statics,0.5912058,36.16846506,0.0849867332,134.671112,245.789907,24636.2165
2025-06-06,USA,IOS,Sportsbetting,Video,20.353924,52.6645059,0.03158602151,741.8986088,564.0317193,38493.46791
2025-06-06,USA,IOS,RMG,Statics,1.3342272,31.91873968,0.008771929825,423.8571439,313.4160566,58851.49188
2025-06-06,USA,ANDROID,RMG,Video,87.7118098,24.03112114,0.05110663984,788.2036865,199.5865054,121129.7324
2025-06-06,USA,ANDROID,Sportsbetting,Statics,1.064887,25.80497726,0,,388.9212456,907.6664022
2025-06-06,USA,IOS,Sportsbetting,Playables,81.165605,55.64111188,0,,,165.2209163
2025-06-06,USA,ANDROID,Sportsbetting,Video,22.966752,20.52011469,0,,271.1629948,1000.084291
2025-06-06,USA,ANDROID,RMG,Playables,90.29440405,14.78296622,0,,136.3907695,7956.931731
2025-06-06,USA,ANDROID,RMG,Statics,3.733353742,13.55495589,0,,115.4216088,12180.93918
2025-06-06,USA,IOS,RMG,Playables,60.72971541,18.0872006,0,,359.6959169,32710.72714
2025-06-07,USA,IOS,Sportsbetting,Statics,0.562190667,27.35375506,0.1229317887,100.752026,193.91666,28391.69441
2025-06-07,USA,IOS,RMG,Statics,1.407258925,39.11619004,0.02222222222,276.6247473,356.0549868,64316.05869
2025-06-07,USA,ANDROID,Sportsbetting,Statics,0.973549,19.96786148,0.08,260.6446917,230.5141209,922.0564836
2025-06-07,USA,ANDROID,RMG,Statics,3.720421531,14.59417328,0.03571428571,622.6592895,144.485628,13148.19889
2025-06-07,USA,ANDROID,RMG,Video,83.92219568,25.02658444,0.03923809524,1418.574951,328.0787472,126278.2165
2025-06-07,USA,IOS,Sportsbetting,Video,19.7545475,56.40731893,0.05026455026,581.5879673,414.8055782,45701.32586
2025-06-07,USA,IOS,RMG,Video,64.08053698,37.03694188,0.07261904762,524.5375229,360.4785296,197755.8738
2025-06-07,USA,IOS,Sportsbetting,Playables,168.348765,53.81548853,,,,161.4464656
2025-06-07,USA,ANDROID,RMG,Playables,92.45185739,12.95825235,0,,97.99283029,7138.838812
2025-06-07,USA,IOS,RMG,Playables,63.33000622,22.87570823,0,,337.9348002,33442.26571
2025-06-07,USA,ANDROID,Sportsbetting,Video,24.3667185,14.0280907,0,,,1062.245308
2025-06-08,USA,IOS,Sportsbetting,Video,20.6523935,43.85306313,0.0952952953,212.0273155,234.9848175,37183.4457
2025-06-08,USA,IOS,RMG,Video,63.76765728,40.31055918,0.07195767196,1045.938382,376.9561523,203250.7684
2025-06-08,USA,ANDROID,Sportsbetting,Video,26.719548,16.40953246,0.03225806452,444.6488197,545.6466154,1091.293231
2025-06-08,USA,ANDROID,Sportsbetting,Statics,0.8403855,17.58809805,0.2173913043,79.71783382,254.0137037,826.8987426
2025-06-08,USA,ANDROID,RMG,Video,84.50892883,24.92076074,0.07989756722,611.572858,214.1622145,118401.7859
2025-06-08,USA,IOS,RMG,Statics,1.4886134,30.17003592,0.04375,345.0833707,274.7889645,53535.7699
2025-06-08,USA,IOS,Sportsbetting,Playables,130.999294,30.94203319,,,,154.7101659
2025-06-08,USA,ANDROID,RMG,Playables,100.6227815,13.85028314,0,,121.4673217,6047.805551
2025-06-08,USA,ANDROID,RMG,Statics,3.809329097,13.81930681,0,,118.6325242,10906.29984
2025-06-08,USA,IOS,RMG,Playables,67.84701689,21.06156386,0,,310.5076866,31088.16345
2025-06-08,USA,IOS,Sportsbetting,Statics,0.5458586,29.51739262,0.1,77.15496335,217.403901,21766.36305
2025-06-09,USA,IOS,RMG,Video,61.18137542,36.6171211,0.04164904863,1554.613759,436.5159742,173794.742
2025-06-09,USA,IOS,RMG,Statics,1.478835378,35.46979212,0.025,149.602447,347.4408875,49975.66671
2025-06-09,USA,ANDROID,RMG,Video,86.94096643,26.79903413,0.03380681818,1113.734662,191.9544136,103817.6392
2025-06-09,USA,IOS,Sportsbetting,Video,15.6738525,54.11313911,0.07479045777,651.5043961,449.6567607,27074.51333
2025-06-09,USA,IOS,Sportsbetting,Statics,0.4662275,39.34629874,0.08617683686,188.3558418,504.5879015,19326.17839
2025-06-09,USA,ANDROID,Sportsbetting,Video,20.750978,17.49832132,0.03703703704,380.4189084,380.4189084,924.0022977
2025-06-09,USA,IOS,Sportsbetting,Playables,108.058993,19.34255979,,,,116.0553587
2025-06-09,USA,ANDROID,RMG,Statics,3.807043097,18.50710111,0,,141.8549982,10469.28164
2025-06-09,USA,ANDROID,RMG,Playables,92.15040288,15.36344417,0,,137.6085778,8599.13009
2025-06-09,USA,IOS,RMG,Playables,63.52594765,29.59046639,0,,472.0139638,28379.1961
2025-06-09,USA,ANDROID,Sportsbetting,Statics,0.833987,19.66025668,0.1666666667,150.5103869,164.2267489,807.4173825
2025-06-10,USA,ANDROID,RMG,Video,83.764224,23.66316137,0.06535626536,1080.973225,348.7131782,106250.5491
2025-06-10,USA,IOS,RMG,Statics,1.561378486,34.83089215,0.0303030303,103.6075772,318.9548617,57869.09755
2025-06-10,USA,IOS,Sportsbetting,Video,16.9472048,69.45882194,0.05751391466,489.4267204,485.032096,27289.35449
2025-06-10,USA,IOS,Sportsbetting,Statics,0.523357667,37.03088323,0.07160894661,270.599159,406.5487378,18594.04123
2025-06-10,USA,ANDROID,Sportsbetting,Video,21.47473,21.4605166,0.03846153846,574.3278949,537.1419329,1074.283866
2025-06-10,USA,IOS,RMG,Video,56.83107349,53.94929129,0.03591954023,1413.638912,414.107394,172069.1964
2025-06-10,USA,IOS,Sportsbetting,Playables,91.239001,39.82582388,,,,79.65164777
2025-06-10,USA,ANDROID,RMG,Statics,3.348783563,17.80195626,0,,124.6960761,12351.10612
2025-06-10,USA,ANDROID,RMG,Playables,93.37827913,15.72875276,0,,238.9830796,8735.823976
2025-06-10,USA,IOS,RMG,Playables,56.80624988,31.94312856,0.05555555556,337.8536835,280.2099954,23942.85526
2025-06-10,USA,ANDROID,Sportsbetting,Statics,0.819999,21.29884369,0.08333333333,317.6028502,239.4553411,640.218514
2025-06-11,USA,IOS,RMG,Statics,1.540330027,30.59481097,0.0119047619,209.3737737,303.8181726,53660.8752
2025-06-11,USA,IOS,Sportsbetting,Video,23.05752567,50.98121669,0.0739379085,447.8157061,302.9641669,33478.56444
2025-06-11,USA,ANDROID,RMG,Video,80.11258387,24.17953633,0.006451612903,2666.929716,224.679756,113818.3639
2025-06-11,USA,IOS,Sportsbetting,Playables,62.592925,61.70744882,1,76.45296735,76.45296735,170.3768279
2025-06-11,USA,IOS,Sportsbetting,Statics,0.685267167,36.94873101,0.07557932264,232.2765735,272.7540967,19893.08812
2025-06-11,USA,IOS,RMG,Video,58.05359298,41.19172814,0.04103122731,906.5344134,432.5780372,180923.5349
2025-06-11,USA,ANDROID,RMG,Statics,2.946133742,18.85092646,0.24,346.8532587,190.8712603,14074.03908
2025-06-11,USA,ANDROID,Sportsbetting,Statics,0.9251305,36.19623275,0,,,607.359274
2025-06-11,USA,IOS,RMG,Playables,58.61305835,22.12648083,0,,272.9720292,22531.14889
2025-06-11,USA,ANDROID,RMG,Playables,93.08427344,17.64387627,0,,112.6222214,7749.851805
2025-06-11,USA,ANDROID,Sportsbetting,Video,21.970128,28.30110019,0.08333333333,390.7649934,333.6035895,1334.414358
2025-06-12,USA,ANDROID,Sportsbetting,Video,25.3652385,21.77810614,0.04,782.3153815,782.3153815,978.5329339
2025-06-12,USA,IOS,RMG,Video,61.59281119,48.03987544,0.04242424242,1536.520909,492.4052345,138250.6677
2025-06-12,USA,IOS,Sportsbetting,Video,23.56058167,53.79067246,0.05661375661,836.0600709,733.2684276,25486.97225
2025-06-12,USA,IOS,RMG,Statics,1.472038684,28.95418782,0.01754385965,202.4148939,302.8854512,35222.78633
2025-06-12,USA,IOS,Sportsbetting,Statics,0.716851,28.51946202,0.07141687142,585.7707352,476.5009404,14409.61699
2025-06-12,USA,IOS,Sportsbetting,Playables,58.3704145,62.53099627,,,,147.2505232
2025-06-12,USA,IOS,RMG,Playables,58.99266105,21.65566547,0,,299.0782451,19374.85956
2025-06-12,USA,ANDROID,RMG,Playables,96.28338706,13.48675285,0,,134.5944054,5948.524231
2025-06-12,USA,ANDROID,RMG,Statics,3.1768799,13.81174845,0,,114.4718961,10620.68144
2025-06-12,USA,ANDROID,Sportsbetting,Statics,1.087308667,24.20151043,0,,,641.1318594
2025-06-12,USA,ANDROID,RMG,Video,77.70607629,24.67406972,0,,262.0548163,84351.08979
2025-06-13,USA,IOS,RMG,Video,62.91059064,42.39534383,0.03613613614,3638.369341,532.9933543,180621.6467
2025-06-13,USA,IOS,Sportsbetting,Statics,0.712724833,38.54727231,0.01673640167,587.7688037,664.2825091,20548.1718
2025-06-13,USA,IOS,RMG,Statics,1.604626,39.0885775,0.01388888889,403.2637732,371.1315292,47375.66175
2025-06-13,USA,ANDROID,Sportsbetting,Video,26.744063,24.62723732,0.09090909091,377.1891478,377.1891478,1203.314859
2025-06-13,USA,ANDROID,RMG,Video,74.79705844,22.98393807,0.01355932203,1934.339699,289.5510038,107088.1578
2025-06-13,USA,IOS,Sportsbetting,Video,25.20722833,55.61627539,0.03898305085,2090.857279,1026.854773,31863.65939
2025-06-13,USA,ANDROID,RMG,Statics,2.994387548,17.91047655,0.02857142857,385.9918107,185.701005,13596.36554
2025-06-13,USA,ANDROID,Sportsbetting,Playables,8.159485,10.54205492,,,,10.54205492
2025-06-13,USA,IOS,Sportsbetting,Playables,82.503465,18.43127404,,,,92.1563702
2025-06-13,USA,ANDROID,Sportsbetting,Statics,1.099339333,24.7653091,0,,219.4854715,1078.344221
2025-06-13,USA,IOS,RMG,Playables,64.39961094,25.0270696,0,,257.7693124,26128.78195
2025-06-13,USA,ANDROID,RMG,Playables,92.01867384,17.98864231,0,,160.574342,8438.645374
2025-06-14,USA,IOS,Sportsbetting,Statics,0.674570333,39.82515718,0.02533333333,270.1653714,363.5720256,23962.62984
2025-06-14,USA,IOS,RMG,Statics,1.531765324,41.03331283,0.01,510.1397629,336.836976,58184.69933
2025-06-14,USA,IOS,Sportsbetting,Video,21.85214133,58.00283996,0.04868686869,473.5456987,354.484181,43979.48316
2025-06-14,USA,ANDROID,RMG,Video,80.42260707,25.71004039,0.08666666667,918.1973953,303.4849159,127371.7119
2025-06-14,USA,IOS,RMG,Video,57.42857651,47.58963718,0.05141129032,3648.471738,469.6122237,206697.3859
2025-06-14,USA,IOS,Sportsbetting,Playables,53.9321735,39.81112195,,,,166.0229701
2025-06-14,USA,ANDROID,Sportsbetting,Video,19.546061,36.24777593,0,,288.515621,1249.138581
2025-06-14,USA,ANDROID,RMG,Statics,2.952877677,18.65076866,0,,149.0269032,15925.2915
2025-06-14,USA,ANDROID,Sportsbetting,Statics,1.061899667,23.12778058,0.1428571429,243.402422,243.402422,1255.514755
2025-06-14,USA,ANDROID,RMG,Playables,100.3649404,16.19740647,0.25,36.44397393,192.8024048,8936.745385
2025-06-14,USA,IOS,RMG,Playables,60.01796225,21.7288481,0.25,109.0941344,306.1728422,36460.66483
2025-06-15,USA,ANDROID,RMG,Statics,2.8089777,15.58452537,0.04166666667,556.8652746,162.1447845,13573.31061
2025-06-15,USA,IOS,Sportsbetting,Video,18.30217617,69.13192556,0.08752136752,256.5213697,433.2543158,24195.88696
2025-06-15,USA,IOS,Sportsbetting,Statics,0.684853,37.00749635,0.06993424985,225.2671771,312.9191214,21530.8376
2025-06-15,USA,ANDROID,RMG,Video,76.25961821,25.05305993,0.03968253968,1067.221813,311.7041058,118996.7634
2025-06-15,USA,IOS,RMG,Statics,1.525291316,35.79477863,0.01851851852,433.1582564,345.1872491,56817.86469
2025-06-15,USA,ANDROID,Sportsbetting,Video,27.290011,13.34194446,0.08,324.8342012,324.8342012,656.6399307
2025-06-15,USA,IOS,RMG,Video,58.50597223,42.90852621,0.05948275862,777.1435924,441.5592015,212064.2639
2025-06-15,USA,ANDROID,Sportsbetting,Statics,1.601105,28.87811716,,,,1283.580361
2025-06-15,USA,IOS,RMG,Playables,67.14540694,22.55467671,0,,380.0182779,30784.45982
2025-06-15,USA,IOS,Sportsbetting,Playables,46.578561,47.34138713,0,,,378.7310971
2025-06-15,USA,ANDROID,RMG,Playables,102.2597554,16.86604837,0,,217.2521014,9485.851911
2025-06-16,USA,IOS,RMG,Video,57.78444184,43.64017723,0.04882903981,1142.552333,418.7105645,174030.6701
2025-06-16,USA,IOS,RMG,Statics,1.423156105,36.41304594,0.0275,367.1094977,336.0713526,46159.76203
2025-06-16,USA,IOS,Sportsbetting,Video,19.62605233,58.72147252,0.08197905381,360.5926361,346.3544179,22839.33234
2025-06-16,USA,ANDROID,Sportsbetting,Video,27.191808,57.12010098,0.09090909091,628.3211107,628.3211107,628.3211107
2025-06-16,USA,ANDROID,RMG,Video,72.40400526,26.08016309,0.01630434783,2479.165518,318.6674918,107913.9141
2025-06-16,USA,IOS,Sportsbetting,Statics,0.588372167,31.90662762,0.03657010014,311.2092646,345.6600738,17102.08291
2025-06-16,USA,IOS,Sportsbetting,Playables,69.47566,19.64771673,,,,98.23858363
2025-06-16,USA,ANDROID,RMG,Statics,2.616868433,16.23876509,0,,151.6864055,11076.79732
2025-06-16,USA,ANDROID,RMG,Playables,96.11264739,16.57322465,0,,179.3007423,8695.622417
2025-06-16,USA,IOS,RMG,Playables,65.21488828,20.19454937,0,,263.3075244,21528.28634
2025-06-16,USA,ANDROID,Sportsbetting,Statics,1.352682333,20.21826572,0.1666666667,206.7948446,323.8271868,1133.498072
2025-06-17,USA,IOS,RMG,Statics,1.563789176,38.261893,0.05666666667,386.1795742,265.533841,48928.8794
2025-06-17,USA,IOS,Sportsbetting,Video,18.85477183,68.54203367,0.01162790698,2696.945053,1000.402074,20028.84708
2025-06-17,USA,IOS,Sportsbetting,Statics,0.533036333,47.57160551,0.04285714286,430.1492795,532.8387454,12882.75386
2025-06-17,USA,ANDROID,RMG,Video,74.28592307,40.13954091,0.01224489796,2531.762654,314.049227,109532.8213
2025-06-17,USA,IOS,RMG,Video,53.41486525,44.00962503,0.09154411765,524.7957218,437.1198675,166647.924
2025-06-17,USA,IOS,Sportsbetting,Playables,44.522344,43.67641962,,,,87.35283924
2025-06-17,USA,ANDROID,RMG,Playables,91.54643183,13.96064523,0,,185.7008875,9974.484297
2025-06-17,USA,ANDROID,RMG,Statics,2.599602069,18.32339954,0,,212.2905015,11279.87089
2025-06-17,USA,ANDROID,Sportsbetting,Video,31.30066,43.08109077,0,,,473.8919985
2025-06-17,USA,ANDROID,Sportsbetting,Statics,1.238315667,15.87775994,0,,352.5552846,1099.448007
2025-06-17,USA,IOS,RMG,Playables,53.96397669,26.80052631,0.1,177.035723,439.0897494,24476.963
2025-06-18,USA,ANDROID,Sportsbetting,Video,28.606391,60.45830792,0.09090909091,665.0413871,665.0413871,665.0413871
2025-06-18,USA,IOS,RMG,Video,53.95087795,46.61634732,0.04981884058,1058.194247,451.9695167,171554.1686
2025-06-18,USA,IOS,Sportsbetting,Video,20.88798283,60.56211183,0.02813852814,1974.761315,1275.549973,21293.36708
2025-06-18,USA,ANDROID,RMG,Video,77.92539531,25.59320348,0.07181818182,853.6611023,325.8977743,105498.1151
2025-06-18,USA,IOS,RMG,Statics,1.657619588,42.39773019,0.01904761905,216.3732605,358.0393306,52937.04551
2025-06-18,USA,IOS,Sportsbetting,Statics,0.595391667,39.22628147,0.03317535545,462.3981543,535.5529793,15086.37366
2025-06-18,USA,ANDROID,Sportsbetting,Statics,3.277276333,20.31991768,,,181.5026387,1121.562435
2025-06-18,USA,IOS,Sportsbetting,Playables,25.756593,49.09206536,,,49.09206536,49.09206536
2025-06-18,USA,ANDROID,RMG,Playables,91.75999568,18.21560894,0,,195.7531966,11054.4152
2025-06-18,USA,IOS,RMG,Playables,59.33716913,26.94334648,0,,425.0008926,25430.17682
2025-06-18,USA,ANDROID,RMG,Statics,2.603489667,20.17608505,0.1,124.241523,229.4751522,11795.43025
2025-06-19,USA,IOS,Sportsbetting,Statics,0.721054,35.30006544,0.07573149742,295.6347732,542.2818839,20555.95804
2025-06-19,USA,IOS,RMG,Statics,1.594621636,41.81166085,0.007936507937,438.8211947,336.0316023,46073.48403
2025-06-19,USA,ANDROID,Sportsbetting,Video,29.977782,36.68143433,0.03448275862,1063.761596,1063.761596,1063.761596
2025-06-19,USA,IOS,Sportsbetting,Video,19.28997117,60.21072832,0.07809847199,467.3825094,450.7091065,27801.98017
2025-06-19,USA,IOS,RMG,Video,52.87443272,43.16936376,0.04625199362,2048.205774,443.5042564,176368.2139
2025-06-19,USA,ANDROID,RMG,Video,76.32699646,31.36209575,0.1456410256,1235.818056,305.605982,106659.7674
2025-06-19,USA,ANDROID,RMG,Playables,89.01548247,26.03634137,0,,124.4582545,10221.82659
2025-06-19,USA,IOS,RMG,Playables,57.24513507,35.54549305,0,,265.6625455,23277.73028
2025-06-19,USA,IOS,Sportsbetting,Playables,19.874515,546.0125372,0,,,546.0125372
2025-06-19,USA,ANDROID,RMG,Statics,2.7256011,17.87610708,0,,146.8388463,12511.65713
2025-06-19,USA,ANDROID,Sportsbetting,Statics,3.673814667,17.3363278,0.125,240.0316923,307.0012652,1255.205669
2025-06-20,USA,IOS,Sportsbetting,Statics,0.692391833,37.23193543,0.02941176471,534.8269561,553.8119271,19818.04187
2025-06-20,USA,ANDROID,RMG,Statics,2.7999542,15.72553217,0.03125,627.9251394,154.0325892,12897.22736
2025-06-20,USA,IOS,RMG,Statics,1.776485733,34.29028587,0.009259259259,398.6548446,373.7189419,48990.53506
2025-06-20,USA,ANDROID,RMG,Video,78.48198548,25.27000238,0.0653968254,912.5001319,272.6966406,102869.326
2025-06-20,USA,IOS,RMG,Video,54.61355044,39.24611003,0.07536231884,730.7758669,544.2090628,174640.2489
2025-06-20,USA,IOS,Sportsbetting,Video,19.372477,87.53283121,0.05901505902,1300.013197,814.2079708,31701.8372
2025-06-20,USA,ANDROID,Sportsbetting,Statics,2.406441667,22.29232534,,,467.2649467,1095.242977
2025-06-20,USA,IOS,Sportsbetting,Playables,19.021644,57.46438791,,,,57.46438791
2025-06-20,USA,ANDROID,Sportsbetting,Video,33.706105,48.01906571,,,,1200.476643
