date,os,grouped_category,MAU,DAU,country
2025-04-06,ANDROID,RMG,4438149,707468,U.S.
2025-04-06,IOS,Sportsbetting,10913353,2525792,U.S.
2025-04-06,ANDROID,Sportsbetting,3199929,928450,U.S.
2025-04-07,IOS,RMG,4023759,679025,U.S.
2025-04-07,ANDROID,RMG,4438149,667578,U.S.
2025-04-07,IOS,Sportsbetting,10913353,2173293,U.S.
2025-04-07,ANDROID,Sportsbetting,3199929,765488,U.S.
2025-04-08,IOS,RMG,4023759,700070,U.S.
2025-04-08,ANDROID,RMG,4438149,685814,U.S.
2025-04-08,IOS,Sportsbetting,10913353,2098541,U.S.
2025-04-08,ANDROID,Sportsbetting,3199929,698033,U.S.
2025-04-09,IOS,RMG,4023759,758172,U.S.
2025-04-09,ANDROID,RMG,4438149,697276,U.S.
2025-04-09,IOS,Sportsbetting,10913353,1923679,U.S.
2025-04-09,ANDROID,Sportsbetting,3199929,704563,U.S.
2025-04-10,IOS,RMG,4023759,780412,U.S.
2025-04-10,ANDROID,RMG,4438149,694019,U.S.
2025-04-10,IOS,Sportsbetting,10913353,2052792,U.S.
2025-04-10,ANDROID,Sportsbetting,3199929,727687,U.S.
2025-04-11,IOS,RMG,4023759,737440,U.S.
2025-04-11,ANDROID,RMG,4438149,684998,U.S.
2025-04-11,IOS,Sportsbetting,10913353,2272596,U.S.
2025-04-11,ANDROID,Sportsbetting,3199929,734535,U.S.
2025-04-12,IOS,RMG,4023759,816746,U.S.
2025-04-12,ANDROID,RMG,4438149,681745,U.S.
2025-04-12,IOS,Sportsbetting,10913353,2314778,U.S.
2025-04-12,ANDROID,Sportsbetting,3199929,800581,U.S.
2025-04-13,IOS,RMG,4023759,796912,U.S.
2025-04-13,ANDROID,RMG,4438149,720456,U.S.
2025-04-13,IOS,Sportsbetting,10913353,2193965,U.S.
2025-04-13,ANDROID,Sportsbetting,3199929,872733,U.S.
2025-04-14,IOS,RMG,4023759,665664,U.S.
2025-04-14,ANDROID,RMG,4438149,681469,U.S.
2025-04-14,IOS,Sportsbetting,10913353,1913836,U.S.
2025-04-14,ANDROID,Sportsbetting,3199929,723039,U.S.
2025-04-15,IOS,RMG,4023759,692153,U.S.
2025-04-15,ANDROID,RMG,4438149,704666,U.S.
2025-04-15,IOS,Sportsbetting,10913353,1807980,U.S.
2025-04-15,ANDROID,Sportsbetting,3199929,662346,U.S.
2025-04-16,IOS,RMG,4023759,741108,U.S.
2025-04-16,ANDROID,RMG,4438149,709938,U.S.
2025-04-16,IOS,Sportsbetting,10913353,1771096,U.S.
2025-04-16,ANDROID,Sportsbetting,3199929,671364,U.S.
2025-04-17,IOS,RMG,4023759,771523,U.S.
2025-04-17,ANDROID,RMG,4438149,711775,U.S.
2025-04-17,IOS,Sportsbetting,10913353,1864597,U.S.
2025-04-17,ANDROID,Sportsbetting,3199929,700952,U.S.
2025-04-18,IOS,RMG,4023759,725076,U.S.
2025-04-18,ANDROID,RMG,4438149,706040,U.S.
2025-04-18,IOS,Sportsbetting,10913353,2084284,U.S.
2025-04-18,ANDROID,Sportsbetting,3199929,706424,U.S.
2025-04-19,IOS,RMG,4023759,808774,U.S.
2025-04-19,ANDROID,RMG,4438149,702239,U.S.
2025-04-19,IOS,Sportsbetting,10913353,2082917,U.S.
2025-04-19,ANDROID,Sportsbetting,3199929,737363,U.S.
2025-04-20,IOS,RMG,4023759,892864,U.S.
2025-04-20,ANDROID,RMG,4438149,711632,U.S.
2025-04-20,IOS,Sportsbetting,10913353,2141776,U.S.
2025-04-20,ANDROID,Sportsbetting,3199929,859933,U.S.
2025-04-21,IOS,RMG,4023759,777381,U.S.
2025-04-21,ANDROID,RMG,4438149,682310,U.S.
2025-04-21,IOS,Sportsbetting,10913353,1960245,U.S.
2025-04-21,ANDROID,Sportsbetting,3199929,712329,U.S.
2025-04-22,IOS,RMG,4023759,795195,U.S.
2025-04-22,ANDROID,RMG,4438149,704132,U.S.
2025-04-22,IOS,Sportsbetting,10913353,1837556,U.S.
2025-04-22,ANDROID,Sportsbetting,3199929,670225,U.S.
2025-04-23,IOS,RMG,4023759,860330,U.S.
2025-04-23,ANDROID,RMG,4438149,708651,U.S.
2025-04-23,IOS,Sportsbetting,10913353,1781359,U.S.
2025-04-23,ANDROID,Sportsbetting,3199929,678004,U.S.
2025-04-24,IOS,RMG,4023759,890685,U.S.
2025-04-24,ANDROID,RMG,4438149,704141,U.S.
2025-04-24,IOS,Sportsbetting,10913353,1888357,U.S.
2025-04-24,ANDROID,Sportsbetting,3199929,704488,U.S.
2025-04-25,IOS,RMG,4023759,833947,U.S.
2025-04-25,ANDROID,RMG,4438149,712045,U.S.
2025-04-25,IOS,Sportsbetting,10913353,2123647,U.S.
2025-04-25,ANDROID,Sportsbetting,3199929,717115,U.S.
2025-04-26,IOS,RMG,4023759,902023,U.S.
2025-04-26,ANDROID,RMG,4438149,704242,U.S.
2025-04-26,IOS,Sportsbetting,10913353,2175315,U.S.
2025-04-26,ANDROID,Sportsbetting,3199929,748674,U.S.
2025-04-27,IOS,RMG,4023759,834394,U.S.
2025-04-27,ANDROID,RMG,4438149,707538,U.S.
2025-04-27,IOS,Sportsbetting,10913353,2176707,U.S.
2025-04-27,ANDROID,Sportsbetting,3199929,848719,U.S.
2025-04-28,IOS,RMG,4023759,736677,U.S.
2025-04-28,ANDROID,RMG,4438149,677692,U.S.
2025-04-28,IOS,Sportsbetting,10913353,2008996,U.S.
2025-04-28,ANDROID,Sportsbetting,3199929,728098,U.S.
2025-04-29,IOS,RMG,4023759,739368,U.S.
2025-04-29,ANDROID,RMG,4438149,693463,U.S.
2025-04-29,IOS,Sportsbetting,10913353,1840838,U.S.
2025-04-29,ANDROID,Sportsbetting,3199929,697162,U.S.
2025-04-30,IOS,RMG,4023759,802690,U.S.
2025-04-30,ANDROID,RMG,4438149,699867,U.S.
2025-04-30,IOS,Sportsbetting,10913353,1838694,U.S.
2025-04-30,ANDROID,Sportsbetting,3199929,695955,U.S.
2025-05-01,ANDROID,RMG,4190459,699942,U.S.
2025-05-01,IOS,RMG,4056161,838042,U.S.
2025-05-01,IOS,Sportsbetting,10731602,2005167,U.S.
2025-05-01,ANDROID,Sportsbetting,3003060,727704,U.S.
2025-05-02,ANDROID,RMG,4190459,708228,U.S.
2025-05-02,IOS,RMG,4056161,781083,U.S.
2025-05-02,IOS,Sportsbetting,10731602,2215950,U.S.
2025-05-02,ANDROID,Sportsbetting,3003060,740422,U.S.
2025-05-03,ANDROID,RMG,4190459,695264,U.S.
2025-05-03,IOS,RMG,4056161,854583,U.S.
2025-05-03,IOS,Sportsbetting,10731602,2313402,U.S.
2025-05-03,ANDROID,Sportsbetting,3003060,768347,U.S.
2025-05-04,ANDROID,RMG,4190459,722513,U.S.
2025-05-04,IOS,RMG,4056161,870417,U.S.
2025-05-04,IOS,Sportsbetting,10731602,2196377,U.S.
2025-05-04,ANDROID,Sportsbetting,3003060,883734,U.S.
2025-05-05,ANDROID,RMG,4190459,694808,U.S.
2025-05-05,IOS,RMG,4056161,768883,U.S.
2025-05-05,IOS,Sportsbetting,10731602,1895054,U.S.
2025-05-05,ANDROID,Sportsbetting,3003060,758436,U.S.
2025-05-06,ANDROID,RMG,4190459,710158,U.S.
2025-05-06,IOS,RMG,4056161,768164,U.S.
2025-05-06,IOS,Sportsbetting,10731602,1823248,U.S.
2025-05-06,ANDROID,Sportsbetting,3003060,731384,U.S.
2025-05-07,ANDROID,RMG,4190459,712757,U.S.
2025-05-07,IOS,RMG,4056161,825463,U.S.
2025-05-07,IOS,Sportsbetting,10731602,1835412,U.S.
2025-05-07,ANDROID,Sportsbetting,3003060,733440,U.S.
2025-05-08,ANDROID,RMG,4190459,714342,U.S.
2025-05-08,IOS,RMG,4056161,864948,U.S.
2025-05-08,IOS,Sportsbetting,10731602,1948669,U.S.
2025-05-08,ANDROID,Sportsbetting,3003060,762143,U.S.
2025-05-09,ANDROID,RMG,4190459,724636,U.S.
2025-05-09,IOS,RMG,4056161,815347,U.S.
2025-05-09,IOS,Sportsbetting,10731602,2137325,U.S.
2025-05-09,ANDROID,Sportsbetting,3003060,771396,U.S.
2025-05-10,ANDROID,RMG,4190459,711111,U.S.
2025-05-10,IOS,RMG,4056161,893563,U.S.
2025-05-10,IOS,Sportsbetting,10731602,2304183,U.S.
2025-05-10,ANDROID,Sportsbetting,3003060,806068,U.S.
2025-05-11,ANDROID,RMG,4190459,692528,U.S.
2025-05-11,IOS,RMG,4056161,840290,U.S.
2025-05-11,IOS,Sportsbetting,10731602,1844132,U.S.
2025-05-11,ANDROID,Sportsbetting,3003060,771986,U.S.
2025-05-12,ANDROID,RMG,4190459,665467,U.S.
2025-05-12,IOS,RMG,4056161,740311,U.S.
2025-05-12,IOS,Sportsbetting,10731602,1655875,U.S.
2025-05-12,ANDROID,Sportsbetting,3003060,710593,U.S.
2025-05-13,ANDROID,RMG,4190459,679745,U.S.
2025-05-13,IOS,RMG,4056161,751255,U.S.
2025-05-13,IOS,Sportsbetting,10731602,1718537,U.S.
2025-05-13,ANDROID,Sportsbetting,3003060,701927,U.S.
2025-05-14,ANDROID,RMG,4190459,683914,U.S.
2025-05-14,IOS,RMG,4056161,800912,U.S.
2025-05-14,IOS,Sportsbetting,10731602,1672979,U.S.
2025-05-14,ANDROID,Sportsbetting,3003060,715281,U.S.
2025-05-15,ANDROID,RMG,4190459,682685,U.S.
2025-05-15,IOS,RMG,4056161,834229,U.S.
2025-05-15,IOS,Sportsbetting,10731602,1742809,U.S.
2025-05-15,ANDROID,Sportsbetting,3003060,733425,U.S.
2025-05-16,ANDROID,RMG,4190459,696337,U.S.
2025-05-16,IOS,RMG,4056161,804734,U.S.
2025-05-16,IOS,Sportsbetting,10731602,1922707,U.S.
2025-05-16,ANDROID,Sportsbetting,3003060,749669,U.S.
2025-05-17,ANDROID,RMG,4190459,684058,U.S.
2025-05-17,IOS,RMG,4056161,879113,U.S.
2025-05-17,IOS,Sportsbetting,10731602,1991412,U.S.
2025-05-17,ANDROID,Sportsbetting,3003060,780610,U.S.
2025-05-18,ANDROID,RMG,4190459,686363,U.S.
2025-05-18,IOS,RMG,4056161,772861,U.S.
2025-05-18,IOS,Sportsbetting,10731602,1715335,U.S.
2025-05-18,ANDROID,Sportsbetting,3003060,753261,U.S.
2025-05-19,ANDROID,RMG,4190459,657859,U.S.
2025-05-19,IOS,RMG,4056161,667363,U.S.
2025-05-19,IOS,Sportsbetting,10731602,1521350,U.S.
2025-05-19,ANDROID,Sportsbetting,3003060,704432,U.S.
2025-05-20,ANDROID,RMG,4190459,672014,U.S.
2025-05-20,IOS,RMG,4056161,687163,U.S.
2025-05-20,IOS,Sportsbetting,10731602,1604933,U.S.
2025-05-20,ANDROID,Sportsbetting,3003060,698852,U.S.
2025-05-21,ANDROID,RMG,4190459,678151,U.S.
2025-05-21,IOS,RMG,4056161,738081,U.S.
2025-05-21,IOS,Sportsbetting,10731602,1556045,U.S.
2025-05-21,ANDROID,Sportsbetting,3003060,714199,U.S.
2025-05-22,ANDROID,RMG,4190459,671357,U.S.
2025-05-22,IOS,RMG,4056161,759122,U.S.
2025-05-22,IOS,Sportsbetting,10731602,1584071,U.S.
2025-05-22,ANDROID,Sportsbetting,3003060,713733,U.S.
2025-05-23,ANDROID,RMG,4190459,685610,U.S.
2025-05-23,IOS,RMG,4056161,737362,U.S.
2025-05-23,IOS,Sportsbetting,10731602,1798675,U.S.
2025-05-23,ANDROID,Sportsbetting,3003060,734793,U.S.
2025-05-24,ANDROID,RMG,4190459,685499,U.S.
2025-05-24,IOS,RMG,4056161,802377,U.S.
2025-05-24,IOS,Sportsbetting,10731602,1851094,U.S.
2025-05-24,ANDROID,Sportsbetting,3003060,760283,U.S.
2025-05-25,ANDROID,RMG,4190459,723526,U.S.
2025-05-25,IOS,RMG,4056161,824132,U.S.
2025-05-25,IOS,Sportsbetting,10731602,1702816,U.S.
2025-05-25,ANDROID,Sportsbetting,3003060,740074,U.S.
2025-05-26,ANDROID,RMG,4190459,685942,U.S.
2025-05-26,IOS,RMG,4056161,716942,U.S.
2025-05-26,IOS,Sportsbetting,10731602,1543150,U.S.
2025-05-26,ANDROID,Sportsbetting,3003060,701152,U.S.
2025-05-27,ANDROID,RMG,4190459,703415,U.S.
2025-05-27,IOS,RMG,4056161,729461,U.S.
2025-05-27,IOS,Sportsbetting,10731602,1586579,U.S.
2025-05-27,ANDROID,Sportsbetting,3003060,692561,U.S.
2025-05-28,ANDROID,RMG,4190459,708008,U.S.
2025-05-28,IOS,RMG,4056161,795246,U.S.
2025-05-28,IOS,Sportsbetting,10731602,1524493,U.S.
2025-05-28,ANDROID,Sportsbetting,3003060,709485,U.S.
2025-05-29,ANDROID,RMG,4190459,701925,U.S.
2025-05-29,IOS,RMG,4056161,816337,U.S.
2025-05-29,IOS,Sportsbetting,10731602,1581963,U.S.
2025-05-29,ANDROID,Sportsbetting,3003060,707383,U.S.
2025-05-30,ANDROID,RMG,4190459,709241,U.S.
2025-05-30,IOS,RMG,4056161,785347,U.S.
2025-05-30,IOS,Sportsbetting,10731602,1726866,U.S.
2025-05-30,ANDROID,Sportsbetting,3003060,728026,U.S.
2025-05-31,ANDROID,RMG,4190459,720302,U.S.
2025-05-31,IOS,RMG,4056161,854013,U.S.
2025-05-31,IOS,Sportsbetting,10731602,1759839,U.S.
2025-05-31,ANDROID,Sportsbetting,3003060,746289,U.S.
2025-06-01,ANDROID,RMG,4393325,761081,U.S.
2025-06-01,IOS,RMG,3440422,879146,U.S.
2025-06-01,IOS,Sportsbetting,9233315,1688828,U.S.
2025-06-01,ANDROID,Sportsbetting,2987786,701078,U.S.
2025-06-02,ANDROID,RMG,4393325,716976,U.S.
2025-06-02,IOS,RMG,3440422,759860,U.S.
2025-06-02,IOS,Sportsbetting,9233315,1533109,U.S.
2025-06-02,ANDROID,Sportsbetting,2987786,668502,U.S.
2025-06-03,ANDROID,RMG,4393325,728789,U.S.
2025-06-03,IOS,RMG,3440422,768528,U.S.
2025-06-03,IOS,Sportsbetting,9233315,1570666,U.S.
2025-06-03,ANDROID,Sportsbetting,2987786,655176,U.S.
2025-06-04,ANDROID,RMG,4393325,747097,U.S.
2025-06-04,IOS,RMG,3440422,842749,U.S.
2025-06-04,IOS,Sportsbetting,9233315,1554876,U.S.
2025-06-04,ANDROID,Sportsbetting,2987786,679439,U.S.
2025-06-05,ANDROID,RMG,4393325,732365,U.S.
2025-06-05,IOS,RMG,3440422,867736,U.S.
2025-06-05,IOS,Sportsbetting,9233315,1635184,U.S.
2025-06-05,ANDROID,Sportsbetting,2987786,680426,U.S.
2025-06-06,ANDROID,RMG,4393325,744716,U.S.
2025-06-06,IOS,RMG,3440422,830803,U.S.
2025-06-06,IOS,Sportsbetting,9233315,1782198,U.S.
2025-06-06,ANDROID,Sportsbetting,2987786,692930,U.S.
2025-06-07,ANDROID,RMG,4393325,754769,U.S.
2025-06-07,IOS,RMG,3440422,894584,U.S.
2025-06-07,IOS,Sportsbetting,9233315,1757649,U.S.
2025-06-07,ANDROID,Sportsbetting,2987786,709371,U.S.
2025-06-08,ANDROID,RMG,4393325,744759,U.S.
2025-06-08,IOS,RMG,3440422,853383,U.S.
2025-06-08,IOS,Sportsbetting,9233315,1817119,U.S.
2025-06-08,ANDROID,Sportsbetting,2987786,715638,U.S.
2025-06-09,ANDROID,RMG,4393325,701758,U.S.
2025-06-09,IOS,RMG,3440422,735789,U.S.
2025-06-09,IOS,Sportsbetting,9233315,1682737,U.S.
2025-06-09,ANDROID,Sportsbetting,2987786,678964,U.S.
2025-06-10,ANDROID,RMG,4393325,704704,U.S.
2025-06-10,IOS,RMG,3440422,736758,U.S.
2025-06-10,IOS,Sportsbetting,9233315,1628948,U.S.
2025-06-10,ANDROID,Sportsbetting,2987786,673408,U.S.
2025-06-11,ANDROID,RMG,4393325,732375,U.S.
2025-06-11,IOS,RMG,3440422,814462,U.S.
2025-06-11,IOS,Sportsbetting,9233315,1589102,U.S.
2025-06-11,ANDROID,Sportsbetting,2987786,693259,U.S.
2025-06-12,ANDROID,RMG,4393325,715665,U.S.
2025-06-12,IOS,RMG,3440422,828310,U.S.
2025-06-12,IOS,Sportsbetting,9233315,1753711,U.S.
2025-06-12,ANDROID,Sportsbetting,2987786,708760,U.S.
2025-06-13,ANDROID,RMG,4393325,719889,U.S.
2025-06-13,IOS,RMG,3440422,789911,U.S.
2025-06-13,IOS,Sportsbetting,9233315,1881691,U.S.
2025-06-13,ANDROID,Sportsbetting,2987786,710801,U.S.
2025-06-14,ANDROID,RMG,4393325,726517,U.S.
2025-06-14,IOS,RMG,3440422,849530,U.S.
2025-06-14,IOS,Sportsbetting,9233315,1835404,U.S.
2025-06-14,ANDROID,Sportsbetting,2987786,736138,U.S.
2025-06-15,ANDROID,RMG,4393325,738961,U.S.
2025-06-15,IOS,RMG,3440422,840500,U.S.
2025-06-15,IOS,Sportsbetting,9233315,1675585,U.S.
2025-06-15,ANDROID,Sportsbetting,2987786,678689,U.S.
2025-06-16,ANDROID,RMG,4393325,690826,U.S.
2025-06-16,IOS,RMG,3440422,719063,U.S.
2025-06-16,IOS,Sportsbetting,9233315,1600805,U.S.
2025-06-16,ANDROID,Sportsbetting,2987786,637137,U.S.
2025-06-17,ANDROID,RMG,4393325,697948,U.S.
2025-06-17,IOS,RMG,3440422,718135,U.S.
2025-06-17,IOS,Sportsbetting,9233315,1518943,U.S.
2025-06-17,ANDROID,Sportsbetting,2987786,630788,U.S.
2025-06-18,ANDROID,RMG,4393325,724308,U.S.
2025-06-18,IOS,RMG,3440422,795428,U.S.
2025-06-18,IOS,Sportsbetting,9233315,1472758,U.S.
2025-06-18,ANDROID,Sportsbetting,2987786,652302,U.S.
2025-06-19,ANDROID,RMG,4393325,704912,U.S.
2025-06-19,IOS,RMG,3440422,796020,U.S.
2025-06-19,IOS,Sportsbetting,9233315,1611058,U.S.
2025-06-19,ANDROID,Sportsbetting,2987786,650031,U.S.
2025-06-20,ANDROID,RMG,4393325,712623,U.S.
2025-06-20,IOS,RMG,3440422,754910,U.S.
2025-06-20,IOS,Sportsbetting,9233315,1813547,U.S.
2025-06-20,ANDROID,Sportsbetting,2987786,664506,U.S.
2025-06-21,ANDROID,RMG,4393325,717382,U.S.
2025-06-21,IOS,RMG,3440422,808597,U.S.
2025-06-21,IOS,Sportsbetting,9233315,1702889,U.S.
2025-06-21,ANDROID,Sportsbetting,2987786,677997,U.S.
2025-06-22,ANDROID,RMG,4393325,709310,U.S.
2025-06-22,IOS,RMG,3440422,763306,U.S.
2025-06-22,IOS,Sportsbetting,9233315,1677966,U.S.
2025-06-22,ANDROID,Sportsbetting,2987786,699173,U.S.
2025-06-23,ANDROID,RMG,4393325,662838,U.S.
2025-06-23,IOS,RMG,3440422,654405,U.S.
2025-06-23,IOS,Sportsbetting,9233315,1617029,U.S.
2025-06-23,ANDROID,Sportsbetting,2987786,660217,U.S.
2025-06-24,ANDROID,RMG,4393325,672196,U.S.
2025-06-24,IOS,RMG,3440422,645807,U.S.
2025-06-24,IOS,Sportsbetting,9233315,1553065,U.S.
2025-06-24,ANDROID,Sportsbetting,2987786,659593,U.S.
2025-06-25,ANDROID,RMG,4393325,697186,U.S.
2025-06-25,IOS,RMG,3440422,726627,U.S.
2025-06-25,IOS,Sportsbetting,9233315,1451959,U.S.
2025-06-25,ANDROID,Sportsbetting,2987786,678903,U.S.
2025-06-26,ANDROID,RMG,4393325,674526,U.S.
2025-06-26,IOS,RMG,3440422,720875,U.S.
2025-06-26,IOS,Sportsbetting,9233315,1591301,U.S.
2025-06-26,ANDROID,Sportsbetting,2987786,668952,U.S.
2025-06-27,ANDROID,RMG,4393325,682429,U.S.
2025-06-27,IOS,RMG,3440422,694304,U.S.
2025-06-27,IOS,Sportsbetting,9233315,1698603,U.S.
2025-06-27,ANDROID,Sportsbetting,2987786,677360,U.S.
2025-06-28,ANDROID,RMG,4393325,691638,U.S.
2025-06-28,IOS,RMG,3440422,742885,U.S.
2025-06-28,IOS,Sportsbetting,9233315,1662874,U.S.
2025-06-28,ANDROID,Sportsbetting,2987786,682591,U.S.
2025-06-29,ANDROID,RMG,4393325,703842,U.S.
2025-06-29,IOS,RMG,3440422,777789,U.S.
2025-06-29,IOS,Sportsbetting,9233315,1535863,U.S.
2025-06-29,ANDROID,Sportsbetting,2987786,675933,U.S.
2025-06-30,ANDROID,RMG,4393325,652159,U.S.
2025-06-30,IOS,RMG,3440422,703908,U.S.
2025-06-30,IOS,Sportsbetting,9233315,1497145,U.S.
2025-06-30,ANDROID,Sportsbetting,2987786,638040,U.S.
2025-07-01,IOS,RMG,3592556,695425,U.S.
2025-07-01,ANDROID,RMG,3869372,676694,U.S.
2025-07-01,ANDROID,Sportsbetting,2709270,637294,U.S.
2025-07-01,IOS,Sportsbetting,8376927,1518624,U.S.
2025-07-02,IOS,RMG,3592556,758313,U.S.
2025-07-02,ANDROID,RMG,3869372,693627,U.S.
2025-07-02,ANDROID,Sportsbetting,2709270,653750,U.S.
2025-07-02,IOS,Sportsbetting,8376927,1405344,U.S.
2025-07-03,IOS,RMG,3592556,748999,U.S.
2025-07-03,ANDROID,RMG,3869372,679088,U.S.
2025-07-03,ANDROID,Sportsbetting,2709270,645274,U.S.
2025-07-03,IOS,Sportsbetting,8376927,1508765,U.S.
2025-07-04,IOS,RMG,3592556,722648,U.S.
2025-07-04,ANDROID,RMG,3869372,674596,U.S.
2025-07-04,ANDROID,Sportsbetting,2709270,654527,U.S.
2025-07-04,IOS,Sportsbetting,8376927,1540404,U.S.
2025-07-05,IOS,RMG,3592556,759769,U.S.
2025-07-05,ANDROID,RMG,3869372,692996,U.S.
2025-07-05,ANDROID,Sportsbetting,2709270,663826,U.S.
2025-07-05,IOS,Sportsbetting,8376927,1594214,U.S.
2025-07-06,IOS,RMG,3592556,735318,U.S.
2025-07-06,ANDROID,RMG,3869372,687138,U.S.
2025-07-06,ANDROID,Sportsbetting,2709270,675670,U.S.
2025-07-06,IOS,Sportsbetting,8376927,1509229,U.S.
2025-07-07,IOS,RMG,3592556,664224,U.S.
2025-07-07,ANDROID,RMG,3869372,634583,U.S.
2025-07-07,ANDROID,Sportsbetting,2709270,641846,U.S.
2025-07-07,IOS,Sportsbetting,8376927,1471506,U.S.
2025-07-08,IOS,RMG,3592556,684310,U.S.
2025-07-08,ANDROID,RMG,3869372,664236,U.S.
2025-07-08,ANDROID,Sportsbetting,2709270,647838,U.S.
2025-07-08,IOS,Sportsbetting,8376927,1562406,U.S.
2025-07-09,IOS,RMG,3592556,727859,U.S.
2025-07-09,ANDROID,RMG,3869372,679381,U.S.
2025-07-09,ANDROID,Sportsbetting,2709270,664054,U.S.
2025-07-09,IOS,Sportsbetting,8376927,1412623,U.S.
2025-07-10,IOS,RMG,3592556,723300,U.S.
2025-07-10,ANDROID,RMG,3869372,667356,U.S.
2025-07-10,ANDROID,Sportsbetting,2709270,642572,U.S.
2025-07-10,IOS,Sportsbetting,8376927,1493772,U.S.
2025-07-11,IOS,RMG,3592556,700567,U.S.
2025-07-11,ANDROID,RMG,3869372,654860,U.S.
2025-07-11,ANDROID,Sportsbetting,2709270,656230,U.S.
2025-07-11,IOS,Sportsbetting,8376927,1475407,U.S.
2025-07-12,IOS,RMG,3592556,737367,U.S.
2025-07-12,ANDROID,RMG,3869372,673297,U.S.
2025-07-12,ANDROID,Sportsbetting,2709270,666683,U.S.
2025-07-12,IOS,Sportsbetting,8376927,1610678,U.S.
2025-07-13,IOS,RMG,3592556,738702,U.S.
2025-07-13,ANDROID,RMG,3869372,657928,U.S.
2025-07-13,ANDROID,Sportsbetting,2709270,619297,U.S.
2025-07-13,IOS,Sportsbetting,8376927,1591582,U.S.
2025-07-14,IOS,RMG,3592556,674117,U.S.
2025-07-14,ANDROID,RMG,3869372,610428,U.S.
2025-07-14,ANDROID,Sportsbetting,2709270,587597,U.S.
2025-07-14,IOS,Sportsbetting,8376927,1477813,U.S.
2025-07-15,IOS,RMG,3592556,687402,U.S.
2025-07-15,ANDROID,RMG,3869372,641411,U.S.
2025-07-15,ANDROID,Sportsbetting,2709270,593495,U.S.
2025-07-15,IOS,Sportsbetting,8376927,1564578,U.S.
2025-07-16,IOS,RMG,3592556,718346,U.S.
2025-07-16,ANDROID,RMG,3869372,647851,U.S.
2025-07-16,ANDROID,Sportsbetting,2709270,602555,U.S.
2025-07-16,IOS,Sportsbetting,8376927,1447535,U.S.
2025-07-17,IOS,RMG,3592556,712499,U.S.
2025-07-17,ANDROID,RMG,3869372,636222,U.S.
2025-07-17,ANDROID,Sportsbetting,2709270,587010,U.S.
2025-07-17,IOS,Sportsbetting,8376927,1526868,U.S.
2025-07-18,IOS,RMG,3592556,695711,U.S.
2025-07-18,ANDROID,RMG,3869372,623866,U.S.
2025-07-18,ANDROID,Sportsbetting,2709270,595903,U.S.
2025-07-18,IOS,Sportsbetting,8376927,1513143,U.S.
2025-07-19,IOS,RMG,3592556,731627,U.S.
2025-07-19,ANDROID,RMG,3869372,640701,U.S.
2025-07-19,ANDROID,Sportsbetting,2709270,607618,U.S.
2025-07-19,IOS,Sportsbetting,8376927,1670702,U.S.
2025-07-20,IOS,RMG,3592556,718251,U.S.
2025-07-20,ANDROID,RMG,3869372,685510,U.S.
2025-07-20,ANDROID,Sportsbetting,2709270,676413,U.S.
2025-07-20,IOS,Sportsbetting,8376927,1676061,U.S.
2025-07-21,IOS,RMG,3592556,658205,U.S.
2025-07-21,ANDROID,RMG,3869372,634981,U.S.
2025-07-21,ANDROID,Sportsbetting,2709270,643585,U.S.
2025-07-21,IOS,Sportsbetting,8376927,1563766,U.S.
2025-07-22,IOS,RMG,3592556,682498,U.S.
2025-07-22,ANDROID,RMG,3869372,673913,U.S.
2025-07-22,ANDROID,Sportsbetting,2709270,642646,U.S.
2025-07-22,IOS,Sportsbetting,8376927,1603967,U.S.
2025-07-23,IOS,RMG,3592556,703245,U.S.
2025-07-23,ANDROID,RMG,3869372,670727,U.S.
2025-07-23,ANDROID,Sportsbetting,2709270,650359,U.S.
2025-07-23,IOS,Sportsbetting,8376927,1483617,U.S.
